,laxen,laxmean,laxstd,layen,laymean,laystd,lazen,lazmean,lazstd,lgxen,lgxmean,lgxstd,lgyen,lgymean,lgystd,lgzen,lgzmean,lgzstd,raxen,raxmean,raxstd,rayen,raymean,raystd,razen,razmean,razstd,rgxen,rgxmean,rgxstd,rgyen,rgymean,rgystd,rgzen,rgzmean,rgzstd,xcorr,ycorr,zcorr
22,-1.242536894166719,0.54296945374087613,-0.95103704187967786,-1.0120808090240894,0.30387754448160703,-0.96672818880995082,-0.084168217989842337,1.2369734590449581,-0.86545368525408506,-1.0366578168750871,-0.055738287814902289,-1.0350428758891952,-0.89740500934733847,-0.11408218484565497,-0.98175823406477969,-0.84441523472929558,0.073526586807261526,-0.87803265511330009,-1.0638332164834601,-0.5201013887646122,-0.96954421342758179,-1.1434890740076122,-0.57751362016148811,-0.86005847698347382,-0.30489838665052227,1.1574144243370765,-0.94068879042038989,-0.78476160157707042,-0.014504177255645562,-0.81341165508139157,-0.89654591590007515,0.096779698001891984,-0.85043398449576169,-0.87557234269374129,-0.0023232993780316407,-0.86685826221124507,0.40586243248169723,0.37661827702467066,1.9390438525879168
23,-1.2350058227813365,0.54330147891371205,-0.93958570176790057,-1.0261453137145631,0.29310103711488666,-0.97000638705677256,-0.074595737037883608,1.2328521954730554,-0.8586077754572714,-1.0331064448660736,-0.051013778167308857,-1.0332902266302213,-0.88873235894245795,-0.13749413881426142,-0.97371650076733585,-0.78886409274437086,0.07019226684665994,-0.84938899980299276,-1.0573832501447653,-0.53181506252526733,-0.95659757399143763,-1.1934553708877453,-0.59064251001679158,-0.89295542365034852,-0.32700108070523637,1.1556958052698658,-0.95578052250394441,-0.82818976793790455,-0.096270351346162103,-0.81763628888365858,-0.95270175128538792,0.067609298756035927,-0.9166767970761146,-0.87358348464451208,0.045683946774666195,-0.8672581016335531,0.41013460324389817,0.38615053159528651,1.9316164785457255
24,-1.2300729640813264,0.54472180881973231,-0.92647746584995327,-0.97663355999322166,0.28411334271187288,-0.91374095521945731,-0.067535324449520512,1.2318999338143961,-0.84500259239375997,-1.026393020963084,-0.059974055085158469,-1.0261577908752408,-0.8960505833374256,-0.15819602737171085,-0.97416207111998232,-0.82042764376181487,0.016712389831520735,-0.8650355426723334,-1.0355180201947489,-0.52701872285783857,-0.96427304692829996,-1.1760370259669801,-0.6087839469470655,-0.89549644394372185,-0.36707988425257576,1.1502274718741954,-0.98948864026363115,-0.8114322594902672,-0.031276725787033569,-0.86675022944889191,-0.94416868453616609,0.096564153179878265,-0.92227465116003327,-0.87158602056082612,0.019680021775288201,-0.86948603688879678,0.40947016002571401,0.39816528275341251,1.9240028724110312
25,-1.2406644557741811,0.54863232752202196,-0.9499622369995494,-0.98231723832900752,0.27202794781073303,-0.9328512881730886,-0.073492341972446348,1.2299329671096244,-0.85690272663572087,-1.0024763115112147,-0.02523261776276884,-1.0081697854605913,-0.88539150908904507,-0.12657859757487899,-0.97170552358827156,-0.83803366642706323,0.013574206339189827,-0.8698700217938814,-1.0332646419820375,-0.55738750668175929,-0.97561953407676205,-1.1907204424133444,-0.60370500852010867,-0.91542774809185534,-0.34849286433500443,1.1545847788021739,-0.98576578773419077,-0.8420133547064278,0.041084840734097551,-0.95255940295416264,-0.95671226710431112,0.13180573157912059,-0.94877552143957677,-0.86722882225181896,-0.058331753222845784,-0.86834146236057408,0.42176539319423428,0.39710584930065124,1.926372795440394
26,-1.2758175164914369,0.55195257925038099,-0.9779788566642369,-0.98580169472691825,0.29028692891588476,-0.94575923459363842,-0.10596806114568252,1.2340854523752536,-0.87718741331331629,-0.99153142408142603,0.025800232137529175,-0.99881898273122327,-0.88114259970766717,-0.08269059383308619,-0.97065667169825076,-0.86735259997326764,0.046655890654178134,-0.88206915670194574,-1.0392564992947446,-0.55531471667472976,-0.95269963281367276,-1.1737130615768421,-0.58143070992868362,-0.88683912855166425,-0.30380310947264294,1.1630737154068813,-0.95297506600409321,-0.85603949013026459,0.011553174927046522,-0.91665151167103787,-0.94099839783936767,0.046414057924687321,-0.95091587574463432,-0.86477485063961446,-0.062332357068903936,-0.85893714439213242,0.42285901757096811,0.38137154986083366,1.9417710093992899
27,-1.112253640737676,0.54560720928062811,-0.8300544409017494,-0.76959897517711762,0.3882789756594231,-0.64967399992614694,0.12415666654814578,1.2508515019064035,-0.71102417225070302,-0.8570475046892122,0.23681475355288753,-0.89487281379469008,-0.82829538492965371,-0.042114892260485308,-0.94698340477307996,-0.84003008615375441,0.082287349056685305,-0.8747365185681989,-0.67989714686881975,-0.38175470690008467,-0.61999542707336464,-1.0828352124461844,-0.57997010018498363,-0.78563058712325873,-0.15729084703382953,1.119639524435557,-0.77477588520011731,-0.75290169217063352,-0.090699469155379658,-0.80493196071444717,-0.61078260208363444,-0.28221994737222295,-0.64279585841483344,-0.80042618737491877,-0.18035017052761945,-0.7876141784945403,0.35960751576603633,0.36413815700029534,1.9122003523930349
28,-1.0662207850265781,0.53472416194878447,-0.78785465277407407,-0.83987619499215904,0.53151490150939484,-0.63220829007093959,0.19819540606635039,1.2728159634430214,-0.64985792148294952,-0.79101788552502528,0.26573201087867493,-0.8613401346874171,-0.7368676737284906,-0.02585449979354321,-0.86723436913040808,-0.84022353905978076,0.037175961354428522,-0.86668550969160307,-0.57963851303280456,-0.11889601135748239,-0.58402078337359342,-1.0762307342834125,-0.56969603846509376,-0.75133908008373085,-0.17231089867371277,1.0387602695453089,-0.74713870513392699,-0.66101240728134247,-0.080456234159424836,-0.72424207120188788,-0.52272584147033752,-0.35845096609107335,-0.55885636756894419,-0.78834218342930173,-0.15034564168218331,-0.76682937966689835,0.2619227726625819,0.34006551666500107,1.8444873845914318
29,-1.1183245251579812,0.5231955101142044,-0.84291447683603826,-0.94863598120475667,0.69063199611032278,-0.60921578274491783,0.11737899403787509,1.2932193402933125,-0.72642273271824043,-0.81232221106332014,0.17775838295796964,-0.8252173406460892,-0.75250327660729688,-0.087207369518347885,-0.84950821141326316,-0.8651223859801267,-0.025326193201162035,-0.86579823539018996,-0.57835213313673528,0.030609993451866772,-0.71507394349980447,-1.1308164440950665,-0.53640077544393217,-0.82588283899220405,-0.25720244055893421,0.99789532728052144,-0.82681540641390117,-0.68690419064131858,0.023892978489424843,-0.80805691266162138,-0.64643504108751881,0.010382148511394691,-0.65138534964677708,-0.68663391675007213,0.08969058908130588,-0.76011704835385718,0.20113644698393124,0.30862194615399507,1.8220185198560537
30,-1.159122304499185,0.52509543193654318,-0.89249973791391457,-1.0221610382599369,0.77241565221929998,-0.7451925805213413,0.03758942726855654,1.3011964830404426,-0.81768950485460346,-0.81951622375175948,0.068891018406096849,-0.82458987215197121,-0.8144556637894782,-0.14999055154348542,-0.91695542663715213,-0.79398111881159805,0.0014791241291644581,-0.84914749459274841,-0.58375253843086561,0.094047008550723288,-0.73959217676701161,-1.2094507440323019,-0.53527212246016398,-0.89555022787469907,-0.35416967466521093,0.97374786139678349,-0.87090992437016967,-0.83333305084271914,-0.012467510648262733,-0.95073685142268283,-0.7361360605759677,-0.1363679511429427,-0.73030880705506818,-0.71995257779899247,0.10969360831159665,-0.79386336335842911,0.18126113948302738,0.29903040988849922,1.8031401588125093
31,-0.91988575798401628,0.53389409901669471,-0.64281459682830944,-0.95276223707302021,0.789954745180521,-0.57815766386943779,0.24782110798840479,1.3064261167396374,-0.69379100859998821,-0.82732564443515388,-0.069219431723121477,-0.84977675035201106,-0.59565995099597557,-0.10851149483383221,-0.70863513277306911,-0.64417629407889399,-0.063899698627729429,-0.74472139174875895,-0.76336063893004313,0.21041247545698441,-0.96044726899350519,-1.2787142931255464,-0.54888234961736859,-0.95507720664284068,-0.53911526009989041,0.92286632113421263,-0.96855840157142592,-0.9600607841300155,-0.10585466479266953,-1.0024556355620846,-0.93913177793884506,-0.27334668553265834,-0.94297187195311027,-0.94944199982163091,-0.038328733992555021,-0.90944530002684587,0.1495315255734109,0.30054681900836222,1.7477209978830952
32,-0.91112143091700259,0.53223397315251519,-0.6371623467018781,-0.93167751724029446,0.77693131421304717,-0.57051419970147565,0.2507116648815132,1.3033507799075734,-0.69176857302306727,-0.84315146155150056,-0.05581974487779183,-0.87237606852316663,-0.59154194902854074,-0.058525843916936125,-0.7107162884036442,-0.66518739302427876,-0.063834319804972534,-0.7430817809229654,-0.95237864391268412,0.30156703134751456,-1.1652695831154491,-1.2831187338947094,-0.55938878106921075,-0.97372574347478358,-0.63454365199330387,0.88547333658096206,-1.0500269039913837,-0.9736937685112147,-0.096210449387121436,-1.0166305486634295,-1.0956039660634513,-0.025865305723911654,-1.0743967517894177,-0.99058145868247327,-0.052330847453758551,-0.92530388178142464,0.11638380532912856,0.30429472269257934,1.6990748567263594
33,-1.1832162278577625,0.53452125767649583,-0.91063328466359794,-1.0509544032890903,0.72756443937319248,-0.81430052224327176,-0.0034929520759805614,1.2984645848393706,-0.83882451316648676,-0.96890420754083695,-0.065757506550315939,-0.9762123308001025,-0.84139209217080757,-0.076592946657982899,-0.93738493948415091,-0.72030337111586495,0.087909927813778183,-0.79823381862893583,-0.91980828182159957,0.32583795619726708,-1.134360279918734,-1.2933659413788792,-0.56196144595868236,-0.98000335210356215,-0.6447411396456183,0.87380755867019866,-1.0575553671790257,-0.95980262721178244,-0.041999176455313758,-1.0214454872148861,-1.0733707999324957,0.0047420590020358245,-1.0435917670509849,-0.95280728147272231,-0.042329337838613174,-0.91328823087952948,0.11019399014432231,0.3106530625405019,1.6794257436965483
34,-1.1875293026541713,0.53085053493236556,-0.91111298625307968,-1.0431291446600472,0.71742056098144147,-0.80233800408306366,0.013381597201762243,1.3012277047341692,-0.84274280224098086,-0.9232543501241689,0.00225914096245156,-0.94573833344893687,-0.83506933650058957,-0.082389475454068745,-0.93485688083380369,-0.71168749782560337,0.084902501966961058,-0.79979914485911263,-0.81461990257584049,0.35644776211502838,-1.0405114971076026,-1.2786610459368792,-0.54982842638317431,-0.9617626635326525,-0.62747876650401446,0.85981556909270562,-1.0407397954852398,-0.94991490705241444,-0.065900058112541668,-1.0038259844853972,-0.92286270880187848,0.10590442880047256,-0.89399751458010723,-0.89877742592083754,-0.098337791683427309,-0.87988137790974008,0.094841283625818867,0.30903275922578527,1.6658116778540104
