Time,laxen,laxmean,laxstd,layen,laymean,laystd,lazen,lazmean,lazstd,lgxen,lgxmean,lgxstd,lgyen,lgymean,lgystd,lgzen,lgzmean,lgzstd,raxen,raxmean,raxstd,rayen,raymean,raystd,razen,razmean,razstd,rgxen,rgxmean,rgxstd,rgyen,rgymean,rgystd,rgzen,rgzmean,rgzstd,xcorr,ycorr,zcorr,Annotations
2010-07-28 10:42:01.400000,259.67063852664359,-207.9453125,5.5780101091109318,311.15442608957261,-235.9609375,10.134565191516296,1003.7660131801247,955.6640625,5.0887089223194666,156.54878070440617,32.2890625,16.411768045250145,183.87149107439677,75.703125,11.910053116354058,475.54541489980511,132.0625,40.636104251638102,556.53594694780315,341.875,31.011842496053021,150.44774738469226,-77.6328125,8.7846377751073916,1046.2721792873247,950.7890625,11.319681659441388,187.58595627208601,30.0078125,19.948173511999631,612.96162337958629,-3.3984375,88.865711526204493,446.59830989505781,58.09375,41.133820767556955,-9097813.0,2343674.0,116304948.0,Idle
2010-07-28 10:42:02.040000,245.75789053814157,-206.75,3.9804208320226646,325.03462199520106,-242.5703125,9.9950640894565428,992.42298497971728,954.15625,4.3182705956783209,163.28605114008801,28.015625,15.849381087581149,181.76904975018627,72.6484375,11.866174249040579,460.60466385352549,115.71875,36.1184980091573,528.18936257812106,334.359375,28.082950336625512,169.97697724318914,-82.109375,11.714197032207329,1040.025637904012,953.78125,10.757219596043393,184.91925456144111,30.0,18.70494587000989,517.52909654200778,11.2265625,78.270086763294145,425.45149227863385,65.3125,38.884795791542999,-8848787.0,2552565.0,116486958.0,Idle
2010-07-28 10:42:02.680000,245.40541794694752,-206.7421875,4.021905047964677,322.09027490811553,-252.9375,9.6854836611291635,992.45744415713261,951.5390625,4.7646195148294632,164.53269812025241,25.796875,15.243010373098057,191.86082091280514,76.03125,13.914323499096174,483.35021838177636,120.7265625,38.176136779847091,473.55151928697308,330.515625,17.292513000121613,165.85028910608042,-89.015625,9.8035264501798025,1028.993317329488,954.296875,9.7012880708890918,187.30605536281757,31.9140625,20.369641681828714,334.92237235087231,4.1328125,46.082360218849942,453.64689533665495,70.125,42.757857465032082,-8746073.0,2884690.0,116230545.0,Idle
2010-07-28 10:42:03.320000,257.83190847964022,-208.4296875,5.1776013898661368,323.06237037914792,-260.3203125,7.5735287285613273,1002.7486972601197,948.875,6.4055639876594785,162.16892546170331,37.4453125,15.674326437756225,178.2434276102116,79.21875,11.244399647713523,424.58056542335123,118.96875,33.51444126697475,735.21180612975593,299.4375,84.160908940849737,810.51768715734943,-144.1953125,123.26217349830947,1303.0431716356422,946.6484375,76.700675298908507,1137.9439638822198,-123.734375,300.6358232036884,989.22156939995534,68.078125,179.08895351607919,730.66683953149993,125.46875,104.07794085894234,-7980184.0,4783704.0,114967526.0,Idle
2010-07-28 10:42:03.960000,258.88273348376055,-209.6328125,5.3820754212333135,329.04278933164653,-259.0078125,9.3143841162389123,1004.8431685525925,948.5625,6.7751268438310435,166.7200977994714,40.84375,15.631217512961042,176.46171916732845,76.5625,11.235928699933975,453.47405269574233,112.484375,35.707138724061537,1056.670768482963,335.1796875,208.07985372184004,929.067414228291,-295.203125,156.37901470540854,1462.7844824115875,862.84375,119.56349238349263,1279.9343035119023,-95.1328125,328.90795566288733,2405.9189240733294,-118.453125,558.46046552350901,950.12724584270745,65.65625,198.2287361507849,-8990035.0,9729983.0,104749275.0,Idle
2010-07-28 10:42:04.600000,250.77764536161106,-208.5546875,4.7546171536038262,316.14629200719924,-256.2421875,7.938972396654604,992.74810454456281,950.265625,4.8112569417331059,155.65689641726743,41.734375,14.128033067606227,179.30332370015367,76.9609375,11.013771453098787,413.61158339545341,109.2578125,34.492808601429424,1113.0380461640113,415.5078125,188.2573038130655,846.42105859421338,-326.6015625,94.624697806960498,1202.0093622931743,826.9375,79.872823718396234,683.8440782780873,142.0,109.77135327579778,2407.9107948759447,-82.2734375,560.86648526581939,783.81408910514256,-24.75,149.69197540282511,-11089546.0,10718266.0,100592642.0,Idle
2010-07-28 10:42:05.240000,244.50440609800017,-207.2890625,3.9333357816354493,308.56684067154578,-254.578125,6.6809072351272025,989.64399425055649,951.109375,4.1083648948669351,149.26285874821528,40.1875,13.066386981488035,179.59388633875497,74.8203125,11.078155302321038,421.8852936996243,114.296875,33.377190793030728,731.98013588296067,387.34375,65.590995654415096,602.02216552609627,-198.171875,76.767008434511595,1264.6810022405041,905.0078125,59.721684725607361,446.57572721587542,131.15625,73.716352228915255,768.35441454053978,108.34375,143.99736529165213,472.21431415151778,7.5625,56.118700927141923,-10277632.0,6471639.0,110176993.0,Idle
2010-07-28 10:42:05.880000,244.59165474666787,-206.6875,3.9602517281102219,327.23867339824881,-253.84375,9.0807467169556055,991.33875484973748,950.6796875,4.2864860203135793,173.24559552158721,42.7421875,17.283593237948054,168.44356130228849,73.4453125,11.162023081742115,451.14586311946096,113.2109375,35.249701316055059,867.6274407631513,386.078125,78.070341817391679,283.07578556962744,-118.0078125,26.320291629555395,1184.7039823025216,928.1328125,34.273343115894662,333.83603873700679,56.4765625,36.927920679122913,1067.6009360245148,-58.4140625,186.90361517302466,518.98968842625857,30.25,55.47916275503804,-10204491.0,3835940.0,112941549.0,Idle
2010-07-28 10:42:06.520000,247.94024911035788,-203.578125,5.2285415255475405,341.79051007433844,-249.3125,11.637593984582896,998.76449982352278,952.53125,5.126428916653385,235.63867762729652,47.7734375,28.686945758194504,178.33033365617965,76.5546875,14.72179962767269,497.64309272046552,118.53125,43.976545151222375,965.8055035952051,461.578125,74.397014533409703,236.12912389937824,-99.453125,17.844755608704059,1164.4163697142988,893.9609375,35.790929879245859,302.04405561056529,34.8984375,33.474766579598338,1139.7502757215441,-72.4140625,192.47347736700269,559.1960351937613,51.90625,57.798064076035452,-12014273.0,3173999.0,108991529.0,Idle
2010-07-28 10:42:07.160000,266.7975045970951,-204.3828125,7.5146950763050757,355.23322514490962,-244.78125,14.700625783873964,1008.4528340089797,953.1640625,6.9324613952112095,272.27603972277547,40.6015625,34.733210837159781,196.61313585236618,79.171875,15.081087791813129,510.4550691998034,121.75,42.766809560686191,938.75674115094523,469.0234375,71.905696145601667,204.58720094626989,-91.5390625,18.195939770209556,1151.5614284045384,888.90625,41.514575283115931,342.05469493204083,35.9921875,43.193513708250727,1148.0691324781712,90.6328125,210.741876737491,537.45361571673595,64.28125,55.520679916923747,-12257471.0,2869339.0,108440937.0,Idle
2010-07-28 10:42:07.800000,265.78821180850582,-208.15625,7.6387555228256909,364.23130405960444,-244.890625,16.510524283298061,1008.1669096540659,951.9921875,7.3138311755771168,230.4652990222221,35.9921875,27.792899299368603,186.44022931651469,79.484375,12.279291749094286,428.57772127650827,114.9765625,37.054534313408851,870.31422592348292,370.4921875,103.534263357426,228.9996609993272,-87.46875,20.402564751459558,1235.9321706706521,932.5859375,52.653425717099296,376.48886928259122,42.296875,50.065169931144496,1138.4711165787855,81.984375,213.92087411204025,559.5689017843988,65.65625,62.949438726151485,-9864140.0,2742317.0,113636376.0,Idle
2010-07-28 10:42:08.440000,271.80555500626622,-208.8828125,7.4787418453803944,355.74117923741846,-248.375,14.25164464193519,1005.9934333610859,952.1015625,6.7243027563156126,178.11623305292878,33.78125,17.993895449221107,178.25076139531365,79.7578125,10.604204718640798,392.00062321881899,116.8203125,33.77902307501423,615.30596844357979,286.7890625,48.861835238466981,246.06351351324574,-87.921875,21.959696525325093,1200.7124228960618,967.5546875,29.122534389667116,364.93708634447717,43.7109375,52.137761079385577,774.16122873035704,-15.6796875,137.07997971039515,557.44494494149023,70.46875,54.818156421367362,-7669865.0,2786066.0,117918694.0,Idle
2010-07-28 10:42:09.080000,267.75108973152618,-209.40625,6.9320783995494457,337.48631969434666,-254.6796875,10.934416418005295,1008.2971389016791,950.46875,7.3345687288006243,158.79391122033326,35.65625,13.926950884436263,174.49917609660494,79.4921875,10.012489149299675,461.85238915906757,122.5078125,36.494005520973495,551.16568373315408,273.7109375,41.711275518390636,237.35087892069416,-84.875,20.566204073673877,1182.2999649852861,972.3984375,26.851251089262,349.04939397882731,39.46875,56.582480932153373,724.76744470266624,11.2265625,139.46797430569353,516.29200494179372,64.28125,50.077898302919024,-7337801.0,2762538.0,118301975.0,Idle
2010-07-28 10:42:09.720000,272.07522180608447,-209.265625,7.8516363491551875,327.39143355227071,-258.5390625,10.600635552696534,1013.9063352189454,948.40625,8.057835375428068,165.06271353230508,36.5625,14.538607008582355,182.21508382025957,77.0625,11.376888579484287,509.32213671035026,122.109375,41.565316516410348,556.75054245250772,269.9140625,43.47629155351332,203.01755792188573,-91.0546875,16.82599764582605,1165.9617502025876,971.625,24.769878380807604,310.55438803899182,28.8046875,55.818211996868406,591.2472491413007,4.8828125,108.00134700358993,518.22942113707154,72.53125,49.98342498706446,-7227956.0,3014666.0,117952805.0,Idle
2010-07-28 10:42:10.360000,274.90753230115945,-208.6640625,8.9042452513446495,362.92880422483967,-261.7578125,16.329491195834724,1018.0435323037746,947.9296875,9.4952155663967819,176.9130990107887,34.84375,17.027751934342362,175.70418559463843,74.9140625,11.301290954846431,482.35034558089501,115.71875,38.795122418127512,575.68307848830489,271.46875,42.429893924419609,214.98621809430631,-99.59375,16.53709726455946,1136.335673898539,969.1640625,20.12103118620151,325.40835129106256,37.28125,46.933120218428904,611.53608881890011,11.1796875,105.34225719008656,520.17522077154956,68.0625,49.45701258416242,-7245040.0,3332456.0,117594880.0,Idle
2010-07-28 10:42:11,268.82619186460681,-207.0078125,7.0183866710835865,358.8493085774171,-266.0859375,14.383707875443443,1014.5528927382136,946.9453125,8.237972856069856,219.13033874971478,41.5078125,23.305376288848969,185.18738040597376,78.1953125,11.718080710054174,467.30558823768314,115.34375,37.939186021019218,577.63422029252865,261.625,40.883026734819914,204.89680819823974,-97.203125,14.271014863504803,1150.0751177342918,971.125,20.634467524023972,298.30107183073392,46.71875,31.409576938212652,581.71155525000052,18.84375,92.753827203719737,524.41972005754906,54.65625,49.727450527223894,-6928908.0,3304434.0,117706293.0,Idle
2010-07-28 10:42:11.640000,248.64228049425139,-205.6015625,4.7686145848237462,356.34831822062461,-259.546875,13.069441561687897,995.52306282250993,949.0234375,6.0949067411728093,238.45000885185897,51.296875,26.568707914280946,188.96756191708749,82.75,11.896034002977631,442.25187513329996,119.296875,35.779349703905673,572.44602630812915,262.296875,44.007698079249444,216.58308278867869,-86.71875,17.521387600230181,1183.1095890851573,974.9453125,25.156792259295376,285.8682151918573,42.8671875,37.905592243623417,619.07399288243471,0.2734375,91.737117185104495,526.8102196440226,53.96875,51.949485304837239,-6900789.0,2888262.0,118430182.0,Idle
2010-07-28 10:42:12.280000,342.55611628110745,-208.2890625,16.647143309622038,511.52917140351235,-224.453125,43.216363252064319,1130.3694815900481,957.4140625,23.649962785300399,475.83801063517853,91.7734375,62.84482561781514,235.98481888501968,86.9609375,15.912555156890855,465.59960097898465,123.5546875,37.077580952340242,883.60597775421502,318.5546875,89.365279942924943,279.02794183775416,-86.03125,29.028256035068658,1291.4108127323195,955.3984375,49.733090694813988,377.29022256120737,29.53125,58.116523239415315,1404.2190686208869,-71.1953125,238.10013185743375,589.49450342275532,33.6875,68.801543178550872,-8527096.0,2432439.0,117040029.0,Idle
2010-07-28 10:42:12.920000,368.98690383813727,-212.8984375,20.035842821268933,461.08725766196261,-173.15625,44.99469369756283,1173.7540364535985,968.40625,30.112143911344141,592.39201517891752,97.3203125,74.547377300629051,317.32647917102969,88.6484375,29.443162895799659,465.43429095503188,118.1640625,38.502998532531123,970.41733086320619,403.7578125,94.269705010225024,283.56607419797376,-81.1953125,32.927016499029243,1280.3080562478767,919.0,53.544665934152583,458.74147560813776,30.8671875,72.713948444159215,1613.5892225312466,-87.7734375,277.97302631178729,601.26595436019795,38.84375,73.712536830158683,-11038742.0,1795718.0,113856759.0,Idle
2010-07-28 10:42:13.560000,339.07038301694917,-217.78125,15.614465198574687,383.02424137982132,-116.171875,47.335753759546016,1126.3979619939219,978.6171875,22.02311324699221,554.78609700123843,80.4453125,87.153851804021514,303.41575253218292,82.28125,32.45066869014412,444.15764505011765,110.6953125,38.660088955243545,971.5311738821789,452.21875,76.403220798847869,246.05861789383258,-65.5234375,24.451790848189294,1217.5565997457061,900.609375,42.556072270703922,435.79083233312963,44.4765625,57.551195258513907,1319.4492384620903,-7.5625,234.0199560801386,700.34353465022593,80.09375,75.29851400218665,-12601665.0,964036.0,112800470.0,Idle
2010-07-28 10:42:14.200000,315.64543094937693,-216.9765625,11.632702316469452,330.25117216079491,-86.8828125,33.490815227310364,1079.6435890863272,982.609375,12.380828409657207,542.08738696489706,59.5625,87.372831696986907,248.29778046578539,75.765625,21.00724740082277,504.94951848963899,113.8984375,41.608074607683946,966.85510287479576,472.78125,73.060648768249379,192.02666376006232,-64.9921875,16.530982320020904,1145.878844364812,889.7421875,36.474787116785805,305.99534899677127,39.734375,31.739290608949894,1106.1695751470995,-39.4765625,196.52977529037068,667.88666144795377,83.53125,67.324997389064194,-13112694.0,710340.0,111912975.0,Idle
2010-07-28 10:42:14.840000,453.00841308770805,-213.25,31.682753589295235,380.06259544205795,-80.6015625,50.498041398242307,1202.8332590563846,985.2265625,25.470637152093264,528.30237252231768,33.0703125,78.582876593137925,442.95655851313654,80.0703125,56.351877685240837,632.96123810388951,106.0859375,60.096540476520723,811.33710270762936,510.5,42.951462431446963,144.43362979478906,-71.3984375,9.763084044429494,1009.1678764410079,866.84375,23.007620171097663,193.66307125096384,27.5546875,22.382962477682522,623.51220402196134,-69.265625,95.510673845174892,444.33298800005736,58.09375,40.015512128891963,-13928518.0,750449.0,109307652.0,Idle
2010-07-28 10:42:15.480000,458.04064633090269,-213.953125,32.13663684541951,395.19628487749952,-85.265625,51.276286608522803,1204.5270415941659,983.6875,25.684306370817179,500.36699468073999,35.640625,70.695952674883557,446.62027395226863,85.2578125,55.998778738601466,615.0067635949207,106.09375,60.386830815480785,647.67131008029526,540.046875,15.028025576714162,141.40720822285058,-76.34375,7.6428454084522732,938.62762649398576,850.015625,11.771910671567934,181.57870622455457,28.8125,19.818611044924413,251.47255729672577,-15.4453125,33.081293948050821,404.2576020805588,55.6875,36.26847589505244,-14780804.0,849581.0,107020737.0,Idle
2010-07-28 10:42:16.120000,301.81136917179322,-212.984375,10.176554223280835,309.58455445804611,-102.9453125,26.454355913107083,1055.5705058302296,981.2421875,10.14792627657709,278.39106459119574,33.734375,34.458191237489167,224.33290397564022,83.3828125,17.541077278486739,567.90887374848626,124.2265625,50.62225530271833,675.87314264268093,547.9140625,19.241892506873999,134.36604876411792,-77.5546875,6.9291149707118986,931.08968821845258,844.765625,10.733624427907612,193.89190320343957,35.8828125,18.947551414096857,304.3357489736847,-8.7890625,47.714262206085657,441.05474942741387,57.40625,39.10751156667348,-14939955.0,1017759.0,106097008.0,Idle
2010-07-28 10:42:16.760000,299.33492138465374,-214.5390625,10.138033543103601,315.20118274542511,-106.578125,27.672360244192671,1065.4585024884914,982.625,9.7339611669658925,358.97117024852474,46.78125,45.093295216001898,229.95815081865405,82.78125,17.969999956524763,575.27133859454739,123.8671875,50.345116926469082,766.95303456103466,557.8359375,32.036302002511057,144.47021751361032,-71.84375,9.0029834464748415,943.84995895053805,838.46875,13.052740073927007,202.65644193859501,32.765625,22.135055756861671,662.19472522148158,13.2109375,118.77444829537662,493.68712166499591,47.78125,47.000820720892733,-15334700.0,974902.0,105456994.0,Idle
2010-07-28 10:42:17.400000,291.25745699838666,-216.265625,8.6218149689827488,267.46045767647166,-98.0546875,27.061650850924519,1068.2187019811729,980.75,11.455075294383708,306.44990175875432,50.484375,39.570937957791386,215.38044660008671,82.375,14.644218142324977,438.66292267737089,115.3671875,34.769974271486653,777.88200459642246,549.171875,37.404902205250785,138.47083264594116,-68.0859375,8.9206811537064681,970.41227788828633,844.6484375,17.803436221937432,199.43060781036348,33.015625,21.348662273298881,667.83613233457663,6.4765625,121.24626056371221,506.34312659920414,52.59375,46.362942755367676,-15218860.0,850938.0,106027971.0,Idle
2010-07-28 10:42:18.040000,279.42730120911665,-217.359375,7.3948191059264596,226.79302775780204,-87.1171875,22.196079712188901,1060.1033420333383,980.546875,10.129520113725773,255.18791298024303,42.3671875,28.542969551885168,208.57177932288502,79.0625,14.678720780435876,499.10046827426032,118.5546875,39.345188832655815,704.14942295566652,534.6328125,24.802933008816595,128.45580244011691,-64.9921875,8.2976804870303216,951.41062544661327,854.7734375,11.840221996803681,159.19638063481068,37.71875,13.74143909630647,334.9398926355164,-7.671875,54.987798273656814,417.67204792353772,61.1875,37.799997933200999,-14879275.0,722054.0,107281271.0,Idle
2010-07-28 10:42:18.680000,303.02345206705388,-219.9921875,9.7975571682355476,225.73923459830036,-81.4453125,18.63372639268227,1047.1716947350951,982.0625,7.8229929534673621,294.13969429888772,51.671875,36.379748267193591,224.00170114534762,83.671875,16.693051218527277,496.89355806892178,120.3046875,42.274319663684047,1111.101346266697,491.015625,100.5205967991604,200.75838726029869,-63.4609375,19.256047079322737,1321.13874898418,877.3828125,59.753676808124901,367.73776617798245,30.046875,50.164083792434354,1678.5656673713281,40.234375,309.88910527535393,542.33043325742062,58.09375,55.800906900672324,-13825903.0,667457.0,110312123.0,Idle
2010-07-28 10:42:19.320000,309.96015833831552,-221.546875,10.538515205396584,205.07454103741003,-75.65625,18.251899515872314,1047.7548436736126,982.6015625,7.8524875077005856,298.76548874024434,47.1015625,38.62982167391656,215.1190409091999,85.3203125,15.101703956916376,425.32741490459244,114.625,35.258199400990399,1043.1138140107003,464.53125,94.335748252915764,218.1404184631601,-70.4375,20.257618165766676,1329.2071316243628,890.8515625,56.684445871937335,377.87907933386469,28.84375,50.917125910026577,1626.9270890209066,13.25,319.93702993714248,544.99627494777064,54.65625,58.400079930917045,-13176549.0,688176.0,112065621.0,Idle
2010-07-28 10:42:19.960000,295.18860722367958,-222.9140625,8.2206175100228176,180.84802108606209,-74.9609375,13.419553331653544,1034.9641624834373,982.640625,6.0450578665034298,223.58515253050001,37.515625,25.136497485914283,200.62708163373483,82.46875,13.78287972223149,454.04798838177078,112.84375,35.275132330545553,844.33569512399117,507.1796875,52.726806748582298,165.75208981537494,-75.71875,12.373697848157599,1010.9853461776793,869.8828125,19.765271427173566,197.50615379736291,34.296875,20.380888480004373,673.1552930448596,-47.84375,103.71719643307709,506.2886684716936,54.3125,55.133042213812217,-14472305.0,723897.0,109412553.0,Idle
2010-07-28 10:42:20.600000,345.18421612772971,-228.4453125,15.209890179660857,305.30388332384103,-60.1953125,37.121224259543808,1070.6168987456147,981.640625,10.764332288134504,486.33546683804326,71.140625,68.00238212452102,335.66112791124254,94.7265625,34.018311898646495,515.74853653908497,105.3203125,46.341621005337565,792.71874251747249,536.1640625,41.651038654469275,168.58634261504614,-79.046875,12.661370491948137,964.40636735784597,852.8828125,14.446896884446977,194.08516951209575,30.3828125,20.420241602141825,520.63004654230804,-26.4296875,85.239248185048794,557.76234276513844,67.375,57.141135576745413,-15690345.0,596663.0,107164242.0,Idle
2010-07-28 10:42:21.240000,393.63172077327164,-242.609375,21.375085663205539,297.70906310730606,-34.6015625,40.33363590179534,1079.0592795501102,980.921875,12.834651202287306,574.02206456169574,61.2265625,82.22256522350537,362.62633362045614,97.6171875,39.386331919713513,593.07058619379529,102.4609375,55.938568752883675,728.51218480543298,537.1328125,30.128208100380675,179.94317875568129,-89.640625,12.181398713176373,959.70773661827593,848.5703125,15.219068833287526,187.81786780017038,29.484375,20.601116616809268,643.40625602774924,29.421875,102.30038561258884,504.44606093310608,67.375,45.665735239892939,-16680901.0,382796.0,106538783.0,Idle
2010-07-28 10:42:21.880000,374.0014634993687,-252.3046875,16.509258100452115,231.05988106025782,-35.53125,30.922013169221373,1063.4423188275921,980.3828125,10.785639391795174,346.81786115905339,31.328125,57.072063735109275,294.65164098415767,85.015625,28.285095560371985,556.7294998192574,115.6796875,48.723058836677566,1005.7086059919195,477.171875,92.558436725046164,227.70679427694702,-90.328125,19.682681702054094,1151.6765106758439,881.3046875,47.895158711787808,330.46768287217867,32.4765625,47.676475600484501,1532.3631937599689,31.6484375,299.25398362646501,527.0883836330421,51.5625,49.837822923458447,-15382315.0,403798.0,110583506.0,Idle
2010-07-28 10:42:22.520000,330.12733488017494,-252.40625,9.3294204502476994,194.18219374301458,-46.890625,20.127420031126071,1054.9382292897908,978.7578125,10.140995154068646,317.98677225101778,38.0625,39.08199513522819,234.04283130851593,82.046875,18.594715048485551,460.33768691116546,120.671875,35.911590524291391,914.36269744231913,452.546875,76.941420429664376,211.28522304979481,-84.4765625,17.284370126897706,1146.3881455170133,898.5234375,36.888125808769324,330.41782937976228,35.7421875,46.369818796441763,1532.1183693615549,-8.2265625,284.93220725627629,496.8136618106509,50.1875,47.227797362887884,-14593400.0,509852.0,112568521.0,Idle
2010-07-28 10:42:23.160000,316.19741729577942,-251.5703125,8.113148658341208,144.74730232438887,-50.0078125,12.737430135817968,1051.2550578147946,977.953125,9.6653855450455257,214.87156416163313,41.609375,21.716653450966497,217.69514938021959,83.03125,15.038979301717919,472.13009817561499,116.0234375,37.828863162717347,684.33534580916353,466.0234375,34.568199087941991,152.10687020740178,-84.640625,7.9310843905089676,1013.955663117747,892.5,17.188749954548761,184.63021258210762,33.28125,20.385709417076953,509.39122754009054,8.140625,83.227167887711857,451.91843742090072,57.75,40.322915321191743,-14995853.0,539816.0,111721651.0,Idle
