134,55,1016,90,4,45,Still
134,55,1016,73,-28,0,Still
135,58,1016,106,-12,-45,Still
131,63,1014,106,4,45,Still
135,58,1016,90,4,45,Still
135,54,1017,106,4,45,Still
128,63,1016,90,4,45,Still
140,52,1014,73,-12,90,Still
135,54,1013,106,4,45,Still
135,51,1022,73,-12,45,Still
152,54,1013,24,-12,90,Still
144,28,1005,90,20,45,Still
144,21,1016,73,20,45,Still
38,28,978,90,-28,45,Still
134,33,1013,106,4,0,Still
125,40,1028,139,20,0,Still
113,25,1019,90,20,0,Still
149,43,1016,90,20,45,Still
129,28,1019,40,36,0,Still
134,22,1019,7,20,45,Still
123,19,1022,7,4,45,Still
119,4,1014,-8,4,-45,Still
116,-18,1008,57,36,0,Still
122,-26,1022,57,36,0,Still
66,-9,1017,57,36,45,Still
63,-20,1023,57,4,0,Still
86,-62,1026,57,52,45,Still
41,-63,1019,7,69,90,Still
27,-63,1037,-25,36,45,Still
5,-75,1023,90,52,45,Still
59,-47,1028,57,-12,90,Still
60,-48,1032,139,-12,0,Still
47,-69,1017,106,36,90,Still
45,-105,1023,156,4,45,Still
44,-47,1034,238,-12,135,Still
-4,-54,1011,40,20,0,Still
32,-147,993,7,20,181,Still
15,-17,1041,123,4,135,Still
15,6,1032,40,36,45,Still
8,-3,1026,40,52,-135,Still
0,-80,986,24,20,-181,Still
36,-96,1194,-486,-159,-181,Still
18,-36,1049,386,-28,45,Still
27,-116,1014,-8,-12,0,Still
27,-75,1025,24,4,45,Still
17,-93,1025,40,-28,0,Still
21,-128,1023,-8,20,45,Still
-27,-135,999,156,4,0,Still
-88,-140,1013,320,-159,90,Still
101,-59,1020,254,-208,0,Still
126,-50,1026,172,-110,45,Still
264,-111,1091,238,-110,-181,Still
245,-48,1083,254,-12,0,Still
113,28,1025,189,4,0,Still
99,28,1022,238,4,45,Still
110,87,1020,205,-28,45,Still
111,99,1019,123,4,45,Still
114,114,1017,90,4,90,Still
111,66,1028,139,20,45,Still
117,85,1035,139,20,181,Still
78,102,1014,123,20,181,Still
92,126,1026,123,20,90,Still
93,153,1032,24,36,0,Still
83,72,1022,-123,85,0,Still
32,-11,1017,-107,69,45,Still
54,-21,1025,-8,4,0,Still
36,-6,1034,-156,36,0,Still
29,-107,1019,-58,4,45,Still
39,-128,1014,-25,4,45,Still
-25,-215,1034,-107,-28,135,Still
35,-140,1010,40,4,45,Still
27,-149,1019,90,4,0,Still
41,-125,1019,123,4,-45,Still
89,27,981,254,36,-181,Still
66,-180,1056,24,-44,135,Still
33,-120,1014,106,-28,0,Still
12,-104,1028,106,4,0,Still
32,-114,1028,156,4,0,Still
27,-80,1020,172,4,0,Still
35,-84,1019,189,20,90,Still
27,-80,1020,139,20,135,Still
-4,-47,1035,106,20,135,Still
-13,-60,1032,40,4,135,Still
-16,-57,1041,106,69,90,Still
-15,-51,1032,123,69,90,Still
-37,-56,1025,106,36,45,Still
-40,-57,1017,139,52,0,Still
-60,-36,1002,73,20,90,Still
-49,-42,1026,90,-61,135,Still
-57,-42,1037,57,-77,135,Still
-31,-50,1034,7,-28,181,Still
-37,-47,1011,7,-44,181,Still
-37,-18,1053,57,-28,181,Still
-49,-68,1014,-25,-44,181,Still
-24,-83,1026,73,-28,135,Still
-24,-86,1025,73,-28,135,Still
-28,-60,1028,90,-12,135,Still
-21,-63,1032,106,-12,90,Still
-21,-78,1023,90,-12,135,Still
-25,-75,1023,73,-12,90,Still
-27,-78,1025,90,-12,90,Still
-27,-69,1023,73,-12,135,Still
-30,-72,1023,90,-12,90,Still
-25,-66,1026,123,-12,135,Still
-22,-72,1028,123,-12,135,Still
-21,-62,1020,139,-12,181,Still
-22,-38,1032,106,-61,90,Still
-25,-30,1022,172,-28,135,Still
-24,-35,1019,123,4,135,Still
-18,-21,1034,90,-12,135,Still
-21,-21,1025,106,-28,90,Still
-16,-20,1032,73,-12,90,Still
-15,-18,1028,90,-28,135,Still
-7,-23,1031,90,4,181,Still
-9,-26,1025,90,-28,135,Still
-6,-27,1026,73,-28,181,Still
-6,-18,1028,123,-28,90,Still
-7,4,1032,90,-12,45,Still
-4,-15,1032,106,4,45,Still
3,-6,1025,90,4,0,Still
-3,-11,1032,90,20,-45,Still
-7,1,1035,90,20,-90,Still
-37,1,1037,24,52,-226,Still
-24,-30,1022,40,20,-135,Still
-48,-29,1032,24,-28,-226,Still
