33416930,264,141,972,123,20,45
33416940,264,147,977,123,4,90
33416950,263,154,977,123,4,90
33416960,267,148,977,106,-12,90
33416970,263,150,975,106,-28,45
33416980,263,145,965,106,-12,90
33416990,267,144,960,90,-12,45
33417000,263,145,966,106,-12,45
33417010,269,144,968,90,-12,45
33417020,267,144,966,106,-12,0
33417030,266,147,971,90,-28,45
33417040,264,145,969,90,-28,45
33417050,266,144,971,90,-28,45
33417060,266,145,965,90,-28,45
33417070,272,147,969,90,-28,45
33417080,267,144,966,90,-28,45
33417090,267,144,968,90,-12,45
33417100,272,147,968,90,-28,45
33417110,267,142,968,90,-12,0
33417120,266,147,969,90,-12,45
33417130,264,144,968,90,-28,45
33417140,263,147,971,90,-12,45
33417150,264,145,971,90,-28,0
33417160,269,145,969,90,-28,0
33417170,266,145,969,90,-28,90
33417180,270,142,969,106,-12,0
33417190,270,153,972,90,-28,45
33417200,270,147,968,90,-12,0
33417210,270,147,971,90,-12,45
33417220,272,145,975,90,-12,45
33417230,267,151,972,73,-28,0
33417240,272,148,972,106,-12,45
33417250,272,147,969,90,-12,45
33417260,267,147,965,90,-28,0
33417270,272,154,965,90,-12,45
33417280,267,147,968,90,4,45
33417290,272,148,965,90,-12,45
33417300,267,148,966,90,4,45
33417310,269,151,966,73,-12,45
33417320,272,148,968,90,-12,45
33417330,273,145,963,73,-12,45
33417340,272,156,966,90,4,45
33417350,276,148,971,73,-12,0
33417360,269,151,966,73,-12,0
33417370,270,150,966,90,4,45
33417380,266,148,966,90,-28,0
33417390,264,147,968,90,-12,45
33417400,267,151,968,90,-12,45
33417410,264,144,965,90,-12,45
33417420,263,150,969,90,-12,45
33417430,276,148,966,90,-12,45
33417440,272,153,965,90,4,45
33417450,272,147,966,90,4,0
33417460,269,151,968,90,-12,45
33417470,267,150,969,90,4,45
33417480,267,145,968,90,4,45
33417490,261,150,969,90,4,45
33417500,269,147,966,90,4,90
33417510,267,147,971,90,-12,45
33417520,263,144,971,73,-12,90
33417530,261,150,971,90,-12,45
33417540,264,150,968,90,-12,45
33417550,275,148,965,73,-28,45
33417560,269,148,963,90,-12,90
33417570,279,147,966,57,-28,45
33417580,275,151,966,90,-12,90
33417590,272,151,966,90,-12,0
33417600,264,150,968,73,-12,90
33417610,260,151,969,73,-12,45
33417620,266,153,969,90,-28,0
33417630,261,150,965,73,-28,45
33417640,264,151,962,57,-44,45
33417650,273,151,966,90,-28,0
33417660,273,154,965,90,-28,0
33417670,272,154,965,90,-12,0
33417680,266,151,969,90,-12,90
33417690,264,151,966,90,-28,0
33417700,267,147,965,90,-12,45
33417710,269,148,969,90,-28,45
33417720,272,151,963,90,-12,45
33417730,273,153,965,90,-12,45
33417740,273,147,960,90,-12,45
33417750,275,148,966,90,-12,45
33417760,275,147,968,90,-12,45
33417770,269,150,971,90,4,45
33417780,272,147,972,90,4,45
33417790,270,150,969,90,-12,45
33417800,266,147,971,90,-12,45
33417810,264,147,968,90,-12,45
33417820,270,150,968,90,-12,45
33417830,269,151,962,90,-12,45
33417840,272,148,968,90,4,45
33417850,269,150,965,90,4,45
33417860,267,156,969,90,4,45
33417870,266,150,969,90,4,45
33417880,270,151,969,90,4,45
33417890,266,151,968,90,-12,45
33417900,269,151,969,90,-12,0
33417910,270,151,963,90,-12,45
33417920,275,151,962,106,4,45
33417930,275,153,963,90,4,45
33417940,278,154,966,90,20,90
33417950,266,150,969,90,4,90
33417960,261,151,971,90,4,45
33417970,266,150,971,90,4,45
33417980,266,148,969,73,-12,45
33417990,266,151,971,90,-28,45
33418000,272,154,966,90,-12,45
33418010,275,147,965,73,-28,90
33418020,270,150,969,73,-12,90
33418030,275,156,968,73,-28,90
33418040,270,151,969,90,4,45
33418050,270,150,969,106,4,45
33418060,269,148,969,57,-28,45
33418070,264,148,971,73,-12,45
33418080,267,147,965,90,4,45
33418090,263,148,968,90,-12,45
33418100,267,151,968,90,-28,45
33418110,266,153,968,90,-12,45
33418120,272,151,965,90,-12,45
33418130,275,154,965,90,-12,45
33418140,275,150,965,90,-12,90
33418150,273,148,965,90,-12,45
33418160,267,151,962,73,-12,90
33418170,267,147,968,90,-12,45
33418180,267,147,965,73,-12,45
33418190,264,147,966,73,-12,45
33418200,267,148,966,73,-12,90
33418210,269,153,968,90,-12,45
33418220,267,150,965,73,-28,45
33418230,266,151,969,90,-12,45
33418240,270,150,969,57,-28,0
33418250,266,147,971,90,-12,0
33418260,269,154,968,73,-28,0
33418270,272,147,965,73,-12,45
33418280,270,148,966,90,-12,45
33418290,273,147,966,73,-12,90
33418300,267,147,968,90,-12,45
33418310,272,151,971,73,-28,90
33418320,267,154,969,73,-28,90
33418330,269,147,968,73,-28,45
33418340,267,148,962,90,-12,45
33418350,275,147,968,90,-12,45
33418360,269,147,971,106,4,45
33418370,269,148,965,73,-12,0
33418380,267,151,966,90,4,90
33418390,273,154,968,90,-28,0
33418400,273,153,966,90,-12,90
33418410,272,154,965,90,-12,45
33418420,267,148,963,73,-12,45
33418430,270,150,963,90,-12,0
33418440,267,150,966,90,-12,45
33418450,264,145,968,73,-28,45
33418460,269,147,971,90,-12,45
33418470,273,148,968,73,-12,45
33418480,273,150,968,90,4,45
33418490,272,148,966,73,-12,45
33418500,273,144,960,90,4,135
33418510,267,147,962,90,-12,45
33418520,266,145,966,73,-12,90
33418530,266,145,968,90,-12,45
33418540,269,147,969,73,-28,90
33418550,264,145,965,73,-12,90
33418560,267,148,966,57,-28,45
33418570,267,150,968,73,-12,45
33418580,276,150,965,73,-28,90
33418590,272,145,963,73,-28,90
33418600,267,147,966,73,-28,0
33418610,273,145,972,57,-28,45
33418620,273,148,968,73,-28,0
33418630,272,148,966,57,-28,0
33418640,266,145,968,73,-28,45
33418650,267,147,969,57,-44,45
33418660,272,142,966,90,-12,45
33418670,275,145,963,73,-28,-45
33418680,269,138,966,90,-12,0
33418690,270,147,969,90,-28,0
33418700,264,145,972,90,-12,45
33418710,266,145,968,90,-12,45
33418720,269,148,966,90,-12,45
33418730,275,147,965,90,-28,45
33418740,273,150,965,90,-12,45
33418750,276,151,963,90,-12,0
33418760,276,150,966,90,-12,45
33418770,270,145,966,90,4,45
33418780,275,147,968,90,4,45
33418790,270,145,968,90,-12,45
33418800,269,153,968,90,-12,45
33418810,272,150,969,90,-12,45
33418820,270,148,966,90,-12,0
33418830,276,151,965,90,-12,45
33418840,273,142,971,90,-12,45
33418850,276,147,969,90,-12,45
33418860,272,145,966,90,4,45
33418870,269,147,972,90,-12,45
33418880,270,147,969,90,4,45
33418890,266,150,975,90,4,0
33418900,264,148,977,90,-12,0
33418910,264,145,971,90,-12,45
33418920,264,148,968,90,-12,45
33418930,273,144,978,90,-12,45
33418940,275,147,977,90,-12,45
33418950,285,148,971,90,4,45
33418960,272,148,972,73,4,45
33418970,269,148,975,90,4,90
33418980,267,150,981,73,-12,45
33418990,281,159,984,57,-12,45
33419000,281,162,989,57,-12,90
33419010,275,162,987,57,-12,90
33419020,272,150,989,40,-28,45
33419030,281,153,998,40,-28,45
33419040,284,154,1002,24,-28,45
33419050,294,151,1008,24,-28,45
33419060,294,163,1016,7,-28,45
33419070,299,163,1032,-8,-28,45
33419080,314,169,1043,-25,-28,45
33419090,305,165,1056,-41,-28,45
33419100,299,160,1074,-74,-28,90
33419110,312,147,1067,-90,-44,90
33419120,297,133,1073,-123,-61,90
33419130,311,132,1077,-156,-93,90
33419140,323,124,1077,-173,-110,135
33419150,317,106,1074,-189,-126,135
33419160,296,99,1085,-206,-142,135
33419170,281,102,1109,-222,-159,135
33419180,264,78,1134,-255,-159,135
33419190,278,70,1143,-305,-175,181
33419200,317,67,1145,-321,-159,181
33419210,288,70,1176,-354,-159,181
33419220,233,36,1167,-371,-175,181
33419230,248,61,1247,-420,-224,226
33419240,308,78,1274,-469,-256,226
33419250,326,60,1317,-535,-289,226
33419260,374,51,1322,-585,-273,271
33419270,426,19,1314,-651,-240,271
33419280,438,1,1317,-684,-191,316
33419290,446,-9,1335,-749,-159,362
33419300,488,-11,1353,-815,-142,407
33419310,504,-18,1364,-881,-159,452
33419320,491,-35,1391,-947,-159,543
33419330,482,-47,1410,-1030,-142,543
33419340,452,-62,1383,-1112,-175,588
33419350,462,-83,1374,-1178,-159,588
33419360,527,-75,1371,-1260,-126,678
33419370,585,-74,1349,-1359,-110,724
33419380,590,-83,1319,-1408,-61,769
33419390,584,-110,1281,-1491,-28,859
33419400,576,-122,1250,-1540,4,905
33419410,557,-137,1212,-1639,20,905
33419420,540,-168,1184,-1656,69,995
33419430,527,-189,1160,-1738,69,1040
33419440,503,-206,1134,-1771,101,1086
33419450,474,-233,1085,-1853,85,1086
33419460,446,-269,1029,-1870,101,1176
33419470,440,-296,959,-1919,118,1176
33419480,422,-315,899,-1919,134,1221
33419490,408,-324,833,-1969,134,1221
33419500,374,-330,788,-1952,183,1312
33419510,356,-335,738,-1969,216,1312
33419520,309,-354,684,-1969,232,1312
33419530,284,-371,641,-1969,281,1312
33419540,267,-387,570,-1952,313,1357
33419550,224,-407,500,-1952,281,1312
33419560,174,-435,450,-1903,330,1357
33419570,158,-450,375,-1886,313,1357
33419580,75,-471,324,-1853,264,1312
33419590,29,-482,299,-1804,264,1312
33419600,12,-488,243,-1771,216,1312
33419610,-39,-506,195,-1705,134,1221
33419620,-51,-516,200,-1656,134,1267
33419630,-9,-497,150,-1623,118,1221
33419640,-40,-503,110,-1557,85,1221
33419650,-87,-530,66,-1491,85,1176
33419660,-111,-534,36,-1408,69,1131
33419670,-135,-545,9,-1359,52,1086
33419680,-141,-552,-15,-1277,52,1040
33419690,-150,-552,-27,-1227,52,1040
33419700,-169,-551,-37,-1145,36,950
33419710,-174,-555,-51,-1095,20,950
33419720,-180,-552,-60,-1030,20,905
33419730,-189,-552,-70,-947,4,859
33419740,-201,-551,-85,-898,-12,814
33419750,-219,-555,-111,-815,-12,769
33419760,-250,-564,-129,-749,-28,724
33419770,-271,-573,-165,-667,-61,678
33419780,-292,-578,-192,-601,-93,633
33419790,-321,-590,-223,-502,-126,543
33419800,-357,-594,-252,-404,-159,452
33419810,-384,-602,-277,-305,-191,407
33419820,-423,-603,-289,-206,-240,316
33419830,-477,-617,-318,-90,-289,226
33419840,-544,-633,-354,40,-371,135
33419850,-645,-659,-409,172,-468,0
33419860,-709,-689,-465,337,-583,-135
33419870,-718,-726,-538,485,-680,-271
33419880,-715,-761,-598,666,-762,-407
33419890,-697,-750,-652,848,-778,-588
33419900,-795,-749,-678,1062,-746,-769
33419910,-816,-753,-747,1292,-680,-950
33419920,-805,-717,-721,1523,-615,-1176
33419930,-766,-687,-622,1754,-517,-1357
33419940,-786,-624,-501,1968,-387,-1583
33419950,-846,-543,-363,2182,-273,-1855
33419960,-915,-489,-240,2347,-256,-2036
33419970,-901,-474,-162,2495,-305,-2172
33419980,-804,-483,-130,2610,-371,-2353
33419990,-688,-497,-91,2759,-354,-2443
33420000,-603,-477,14,2858,-305,-2489
33420010,-441,-449,72,2956,-240,-2579
33420020,-178,-468,224,3055,-175,-2624
33420030,93,-431,465,3154,-44,-2579
33420040,335,-407,773,3220,69,-2534
33420050,332,-413,852,3352,52,-2443
33420060,-133,-294,917,3335,-93,-2443
33420070,-73,-18,791,3039,-77,-2534
33420080,357,325,680,2825,167,-2534
33420090,890,612,902,2792,591,-2398
33420100,1253,913,1515,2742,754,-1991
33420110,1389,1041,2014,2545,623,-1674
33420120,1436,942,2014,2215,313,-1357
33420130,1412,768,2014,1820,-28,-1040
33420140,1308,525,2014,1490,-175,-859
33420150,1194,328,1925,1177,-273,-678
33420160,1137,159,1800,913,-322,-543
33420170,1085,-3,1679,716,-338,-316
33420180,980,-159,1572,584,-305,-271
33420190,845,-272,1472,469,-305,-271
33420200,753,-345,1361,353,-338,-181
33420210,698,-380,1266,287,-305,-90
33420220,665,-375,1202,238,-208,0
33420230,593,-360,1175,222,-61,0
33420240,524,-323,1155,189,4,45
33420250,485,-273,1118,172,69,45
33420260,449,-219,1104,205,118,0
33420270,407,-176,1094,156,118,90
33420280,368,-150,1086,156,150,90
33420290,345,-128,1079,172,183,0
33420300,326,-107,1074,189,216,0
33420310,321,-90,1074,156,199,0
33420320,327,-78,1079,139,216,45
33420330,317,-92,1061,123,183,45
33420340,315,-111,1058,90,167,0
33420350,314,-131,1053,73,150,0
33420360,344,-137,1064,40,134,0
33420370,399,-132,1059,7,150,45
33420380,419,-129,1065,-8,150,45
33420390,411,-131,1068,-41,167,45
33420400,396,-125,1070,-58,183,90
33420410,398,-111,1091,-74,167,90
33420420,429,-99,1100,-140,134,90
33420430,470,-93,1107,-173,134,135
33420440,453,-86,1140,-189,150,181
33420450,447,-98,1185,-239,101,181
33420460,437,-108,1214,-288,69,271
33420470,422,-114,1245,-338,20,316
33420480,456,-104,1293,-420,-44,316
33420490,482,-107,1334,-502,-93,362
33420500,525,-119,1353,-585,-159,407
33420510,557,-143,1349,-684,-224,497
33420520,546,-176,1337,-766,-273,497
33420530,552,-206,1293,-848,-289,588
33420540,536,-236,1262,-898,-289,633
33420550,561,-239,1256,-964,-273,633
33420560,629,-219,1235,-1046,-256,769
33420570,680,-222,1197,-1128,-208,859
33420580,680,-254,1182,-1178,-175,905
33420590,668,-263,1167,-1260,-126,1040
33420600,639,-278,1157,-1310,-93,1040
33420610,605,-294,1142,-1359,-93,1040
33420620,575,-312,1115,-1441,-44,1221
33420630,563,-338,1070,-1491,-28,1267
33420640,554,-342,1034,-1557,4,1267
33420650,521,-356,975,-1606,36,1357
33420660,459,-372,908,-1656,36,1312
33420670,389,-390,857,-1689,69,1402
33420680,359,-392,803,-1738,85,1448
33420690,330,-392,734,-1754,69,1448
33420700,293,-404,656,-1771,85,1493
33420710,227,-419,575,-1771,85,1493
33420720,162,-446,479,-1771,85,1493
33420730,89,-470,381,-1738,69,1493
33420740,14,-495,296,-1689,69,1448
33420750,-48,-513,221,-1639,69,1402
33420760,-112,-522,155,-1573,52,1357
33420770,-147,-534,95,-1491,52,1312
33420780,-159,-536,53,-1425,20,1267
33420790,-159,-534,12,-1326,36,1176
33420800,-156,-528,-12,-1244,52,1131
33420810,-159,-525,-34,-1161,85,1131
33420820,-151,-525,-45,-1046,118,1086
33420830,-166,-527,-51,-964,134,1040
33420840,-166,-521,-73,-865,150,950
33420850,-177,-522,-87,-782,167,905
33420860,-217,-527,-105,-684,199,814
33420870,-243,-524,-114,-585,216,724
33420880,-273,-516,-133,-486,199,633
33420890,-307,-524,-153,-371,150,543
33420900,-334,-534,-175,-272,101,452
33420910,-367,-555,-208,-156,52,407
33420920,-417,-585,-214,-25,-12,316
33420930,-463,-606,-223,90,-93,181
33420940,-501,-644,-249,222,-208,90
33420950,-529,-680,-298,337,-305,0
33420960,-595,-717,-387,469,-420,-226
33420970,-706,-744,-471,650,-468,-316
33420980,-801,-774,-553,831,-501,-543
33420990,-883,-794,-624,1029,-517,-769
33421000,-892,-776,-637,1210,-550,-1040
33421010,-861,-743,-664,1441,-517,-1221
33421020,-784,-660,-643,1655,-436,-1357
33421030,-682,-576,-490,1935,-256,-1583
33421040,-715,-524,-270,2199,-159,-1810
33421050,-835,-479,-36,2413,-110,-2036
33421060,-882,-467,180,2610,-159,-2353
33421070,-768,-465,306,2742,-256,-2489
33421080,-544,-461,390,2874,-305,-2715
33421090,-322,-504,327,2923,-305,-2760
33421100,20,-618,282,3006,-142,-2760
33421110,111,-708,66,3220,-44,-2715
33421120,-316,-489,-118,3418,-12,-2760
33421130,-408,-29,173,3269,232,-3077
33421140,515,619,938,3072,689,-3167
33421150,1542,1215,1724,2874,1031,-2760
33421160,1698,1437,2014,2742,1178,-2036
33421170,1514,1279,2014,2512,1145,-1538
33421180,1407,1144,2014,2166,933,-1221
33421190,1203,894,2014,1754,428,-995
33421200,1004,717,2014,1292,-142,-905
33421210,986,531,2014,881,-648,-678
33421220,1170,213,1956,600,-941,-452
33421230,1247,-122,1665,419,-958,-226
33421240,1155,-351,1467,304,-762,-181
33421250,974,-431,1365,222,-501,-90
33421260,831,-413,1299,123,-322,0
33421270,719,-368,1235,90,-191,90
33421280,627,-347,1173,73,-142,135
33421290,554,-341,1119,90,-93,135
33421300,501,-315,1077,106,-77,45
33421310,446,-281,1062,90,-28,45
33421320,413,-248,1049,123,36,90
33421330,384,-209,1040,139,69,90
33421340,359,-177,1035,156,118,90
33421350,335,-155,1026,156,150,90
33421360,317,-138,1013,172,167,90
33421370,297,-132,995,172,183,135
33421380,293,-137,987,172,183,90
33421390,299,-144,975,156,167,135
33421400,312,-143,957,156,167,90
33421410,323,-137,938,139,167,90
33421420,332,-126,917,139,167,45
33421430,338,-126,896,106,150,45
33421440,353,-116,893,123,167,45
33421450,359,-105,884,106,134,-45
33421460,368,-95,876,123,150,45
33421470,363,-87,875,123,118,0
33421480,365,-92,884,139,134,45
33421490,350,-98,890,139,101,0
33421500,347,-104,902,139,69,45
33421510,350,-114,914,156,52,45
33421520,360,-113,930,156,52,0
33421530,372,-125,933,156,36,0
33421540,372,-128,951,172,52,-45
33421550,383,-119,966,139,36,45
33421560,393,-123,986,172,69,0
33421570,404,-126,1002,156,85,45
33421580,399,-122,1035,156,101,45
33421590,402,-126,1079,123,85,45
33421600,423,-134,1104,90,85,45
33421610,420,-140,1136,73,85,90
33421620,414,-143,1158,40,85,90
33421630,410,-159,1185,7,85,135
33421640,407,-155,1223,-41,85,181
33421650,408,-146,1271,-90,85,181
33421660,416,-134,1295,-140,85,135
33421670,416,-138,1320,-222,69,226
33421680,411,-152,1343,-272,52,271
33421690,417,-161,1358,-354,20,271
33421700,431,-167,1371,-420,20,362
33421710,437,-174,1380,-519,-12,316
33421720,465,-174,1394,-601,-12,452
33421730,507,-171,1415,-667,-28,407
33421740,545,-162,1436,-766,-28,497
33421750,560,-159,1440,-865,4,588
33421760,578,-153,1445,-947,36,633
33421770,576,-150,1424,-1046,36,678
33421780,561,-155,1410,-1161,20,724
33421790,566,-147,1379,-1260,4,724
33421800,570,-146,1341,-1359,4,859
33421810,587,-146,1301,-1458,-12,859
33421820,612,-149,1271,-1557,-12,995
33421830,641,-159,1236,-1623,20,1040
33421840,639,-158,1194,-1738,36,1131
33421850,623,-159,1130,-1787,85,1221
33421860,564,-182,1037,-1870,101,1267
33421870,479,-212,962,-1903,134,1357
33421880,441,-225,884,-1969,118,1402
33421890,396,-249,777,-2018,101,1448
33421900,308,-299,654,-2018,85,1493
33421910,215,-347,558,-2018,85,1493
33421920,158,-371,461,-2002,52,1493
33421930,104,-390,374,-1985,36,1493
33421940,42,-413,297,-1936,20,1493
33421950,-12,-423,248,-1870,4,1448
33421960,-48,-426,203,-1820,-12,1402
33421970,-67,-420,174,-1754,-12,1402
33421980,-69,-407,150,-1689,4,1357
33421990,-67,-392,116,-1623,36,1312
33422000,-75,-381,68,-1540,69,1267
33422010,-97,-374,18,-1474,118,1221
33422020,-130,-374,-31,-1376,167,1176
33422030,-174,-380,-84,-1277,199,1086
33422040,-217,-374,-139,-1178,183,995
33422050,-256,-383,-184,-1063,167,859
33422060,-297,-390,-222,-947,101,814
33422070,-330,-414,-249,-832,52,724
33422080,-358,-434,-286,-700,-12,633
33422090,-391,-455,-328,-568,-77,543
33422100,-430,-483,-388,-420,-159,407
33422110,-493,-521,-457,-239,-240,271
33422120,-600,-573,-550,-41,-338,135
33422130,-720,-626,-645,172,-452,-45
33422140,-835,-671,-736,403,-550,-226
33422150,-873,-701,-781,650,-664,-497
33422160,-886,-695,-865,897,-762,-724
33422170,-952,-683,-967,1177,-811,-950
33422180,-1027,-684,-1129,1523,-811,-1267
33422190,-1126,-647,-1150,1902,-795,-1583
33422200,-1069,-507,-897,2248,-746,-1900
33422210,-933,-333,-501,2512,-713,-2172
33422220,-828,-284,-172,2726,-680,-2353
33422230,-784,-386,-57,2956,-632,-2624
33422240,-895,-516,-145,3204,-615,-2805
33422250,-735,-584,-93,3335,-322,-2986
33422260,-307,-621,-178,3517,-208,-3032
33422270,-219,-606,-376,3780,-44,-3077
33422280,-178,-174,-70,3830,297,-3167
33422290,344,540,564,3714,689,-3348
33422300,981,1143,1431,3566,1031,-3213
33422310,1473,1534,2014,3335,1178,-2624
33422320,1664,1549,2014,3072,1129,-1991
33422330,1613,1362,2014,2676,1064,-1629
33422340,1559,1045,2014,2231,835,-1357
33422350,1256,868,2014,1754,379,-1176
33422360,1022,772,2014,1276,-142,-995
33422370,1022,472,2014,897,-664,-769
33422380,1196,30,1959,633,-941,-497
33422390,1242,-281,1689,436,-909,-362
33422400,1139,-389,1512,304,-680,-226
33422410,969,-375,1422,172,-485,-181
33422420,839,-336,1326,139,-305,0
33422430,744,-315,1232,106,-224,45
33422440,657,-311,1161,106,-142,90
33422450,588,-284,1107,106,-77,90
33422460,512,-254,1058,106,-28,90
33422470,458,-228,1031,123,20,90
33422480,420,-207,1016,139,36,90
33422490,390,-176,1016,156,85,135
33422500,372,-147,1008,172,134,135
