-53,-43,988,Gesture
-42,-31,1000,Gesture
-34,-55,992,Gesture
-50,-78,996,Gesture
-42,-90,992,Gesture
-42,-86,1004,Gesture
-50,-94,1000,Gesture
-42,-98,977,Gesture
-50,-98,1004,Gesture
-50,-62,988,Gesture
-46,-62,996,Gesture
-30,-51,992,Gesture
-38,-43,996,Gesture
-26,-86,992,Gesture
-11,-141,914,Gesture
-61,108,1027,Gesture
-34,-31,1016,Gesture
-22,20,977,Gesture
-26,-70,992,Gesture
-14,-74,996,Gesture
-4,-74,988,Gesture
0,-19,945,Gesture
-22,-16,1039,Gesture
-4,-51,1000,Gesture
-57,-215,887,Gesture
55,62,988,Gesture
-18,81,1055,Gesture
-93,-19,1020,Gesture
-11,-27,1000,Gesture
-11,-78,992,Gesture
-8,-35,1004,Gesture
-14,0,1012,Gesture
-65,23,1043,Gesture
-53,23,1012,Gesture
-38,20,1016,Gesture
-11,38,1008,Gesture
-11,38,981,Gesture
-14,46,1004,Gesture
-14,26,996,Gesture
-18,16,1000,Gesture
-22,12,1016,Gesture
-4,16,984,Gesture
-4,26,981,Gesture
-8,12,996,Gesture
-11,4,1008,Gesture
-4,-12,996,Gesture
-11,-19,1008,Gesture
-4,-27,981,Gesture
-11,12,1000,Gesture
-4,-27,965,Gesture
-11,-43,984,Gesture
-26,-86,984,Gesture
-46,-90,1008,Gesture
-50,-109,1012,Gesture
-26,-105,1004,Gesture
-38,-59,996,Gesture
-26,-47,992,Gesture
-26,-82,977,Gesture
-50,-94,1004,Gesture
-34,-117,981,Gesture
-42,-137,996,Gesture
-42,-156,988,Gesture
-38,-125,992,Gesture
-46,-141,1008,Gesture
-57,-102,992,Gesture
-50,-117,981,Gesture
-38,-109,996,Gesture
-22,-117,984,Gesture
-22,-109,984,Gesture
-34,-133,992,Gesture
-46,-102,984,Gesture
-69,-105,988,Gesture
-69,-129,1004,Gesture
-46,-113,996,Gesture
-46,-109,1004,Gesture
-57,-102,996,Gesture
-50,-78,1000,Gesture
-26,-109,969,Gesture
-18,-82,984,Gesture
-22,-98,977,Gesture
-34,-113,981,Gesture
-42,-55,1020,Gesture
-26,-51,984,Gesture
-18,-59,973,Gesture
-42,-66,992,Gesture
-50,-70,1004,Gesture
-57,-31,1004,Gesture
-34,-74,988,Gesture
-50,-90,977,Gesture
-42,-27,988,Gesture
-42,-59,984,Gesture
-57,-35,1012,Gesture
-69,4,1012,Gesture
-100,-23,1027,Gesture
-89,-8,1000,Gesture
-65,-31,1004,Gesture
-73,-59,1012,Gesture
-42,-55,988,Gesture
-26,-47,973,Gesture
-38,-74,992,Gesture
-30,-62,992,Gesture
-8,-27,1008,Gesture
16,-113,930,Gesture
0,-105,984,Gesture
24,-117,961,Gesture
-18,-113,988,Gesture
-34,-148,992,Gesture
-42,-137,957,Gesture
-42,-148,996,Gesture
-73,-133,996,Gesture
-57,-133,973,Gesture
-69,-160,1004,Gesture
