#agb 130912000 10 1 0

$date 20070801
$interval 10
$var time msec
$var ax short
$var ay short
$var az short
$var gx short
$var gy short
$var gz short

$data
47354030,-261,165,996,7,-12,0
47354040,-261,157,992,24,4,0
47354050,-261,156,992,7,-12,45
47354060,-268,150,995,7,-28,0
47354070,-268,148,996,24,-44,0
47354080,-259,145,989,24,-44,0
47354090,-250,144,989,24,-44,45
47354100,-249,144,984,24,-28,0
47354110,-249,145,984,7,-28,45
47354120,-256,139,984,7,-12,0
47354130,-258,136,980,-8,-12,45
47354140,-252,138,975,7,-12,0
47354150,-255,138,975,7,-12,0
47354160,-267,136,972,7,-44,-45
47354170,-264,133,975,7,-44,0
47354180,-259,132,980,7,-61,0
47354190,-259,133,987,7,-61,0
47354200,-259,130,993,7,-61,0
47354210,-253,132,998,7,-61,0
47354220,-246,133,995,7,-61,45
47354230,-241,127,995,7,-44,0
47354240,-238,126,998,24,-44,0
47354250,-253,121,995,24,-28,45
47354260,-262,121,1002,40,-28,45
47354270,-259,118,1004,57,-28,0
47354280,-252,112,1011,57,-28,45
47354290,-241,120,1020,73,-28,45
47354300,-243,115,1028,73,-44,0
47354310,-252,114,1028,90,-12,45
47354320,-253,117,1034,106,-12,45
47354330,-250,115,1034,106,-12,45
47354340,-253,115,1028,123,-28,0
47354350,-258,114,1023,139,-12,90
47354360,-252,120,1017,139,-28,45
47354370,-244,123,1011,172,-12,45
47354380,-241,127,1004,156,-44,90
47354390,-238,129,1002,172,-28,0
47354400,-235,136,996,156,-28,90
47354410,-238,136,992,189,20,90
47354420,-240,141,984,189,20,90
47354430,-250,141,986,156,4,45
47354440,-255,142,986,172,4,45
47354450,-255,142,978,156,-12,0
47354460,-250,148,974,172,4,45
47354470,-252,151,968,156,-28,0
47354480,-258,151,968,156,-28,0
47354490,-255,156,959,139,-28,0
47354500,-258,153,966,139,-28,0
47354510,-255,153,968,139,-28,45
47354520,-253,156,963,123,-28,0
47354530,-249,156,965,123,-12,0
47354540,-243,157,971,106,-12,0
47354550,-244,153,965,106,-12,0
47354560,-261,159,968,106,-12,45
47354570,-255,156,978,106,-28,45
47354580,-258,153,989,106,-28,45
47354590,-255,150,992,123,-28,45
47354600,-250,154,986,90,-28,0
47354610,-244,156,986,106,-28,0
47354620,-244,154,978,90,-12,45
47354630,-250,153,980,90,-12,45
47354640,-240,159,986,106,4,0
47354650,-244,153,992,90,4,0
47354660,-256,147,1001,90,4,45
47354670,-261,147,1005,106,4,45
47354680,-273,142,1019,106,4,90
47354690,-262,139,1026,123,4,45
47354700,-267,138,1059,123,-12,45
47354710,-295,115,1083,123,-12,45
47354720,-300,100,1128,123,-44,45
47354730,-304,75,1194,139,-61,90
47354740,-327,22,1268,156,-93,90
47354750,-393,-23,1344,222,-93,181
47354760,-462,-24,1398,287,-110,226
47354770,-498,-14,1409,403,-61,316
47354780,-474,4,1424,502,-61,316
47354790,-442,-3,1422,617,-28,362
47354800,-420,-11,1416,732,4,362
47354810,-442,-24,1392,848,-28,452
47354820,-432,-23,1362,979,-44,362
47354830,-402,-17,1301,1095,-93,452
47354840,-379,-11,1272,1210,-126,497
47354850,-433,-21,1265,1325,-110,588
47354860,-480,-14,1247,1424,-126,678
47354870,-427,15,1167,1589,-110,724
47354880,-312,91,1065,1704,-77,814
47354890,-274,147,1002,1754,-44,814
47354900,-255,169,911,1820,4,814
47354910,-241,199,836,1886,20,859
47354920,-181,238,711,1918,4,769
47354930,-84,318,639,1951,36,859
47354940,-85,364,581,1918,36,769
47354950,-43,405,507,1918,69,769
47354960,-4,456,434,1918,69,769
47354970,24,526,363,1869,69,724
47354980,48,582,309,1820,52,678
47354990,75,624,261,1754,20,633
47355000,123,672,204,1704,4,633
47355010,182,748,167,1622,4,543
47355020,203,793,119,1556,4,543
47355030,212,835,77,1490,-12,452
47355040,204,867,50,1441,4,452
47355050,203,891,12,1375,-12,362
47355060,198,921,-1,1292,-28,316
47355070,189,931,-12,1194,-44,271
47355080,224,948,-40,1111,-44,181
47355090,255,939,-93,1029,-28,135
47355100,296,939,-151,930,-28,45
47355110,332,946,-189,782,-28,0
47355120,345,940,-256,666,4,-90
47355130,339,915,-286,469,4,-181
47355140,320,859,-315,238,4,-271
47355150,347,807,-328,-25,-12,-362
47355160,333,789,-321,-354,-44,-497
47355170,264,769,-265,-700,-61,-543
47355180,200,736,-207,-1095,-93,-724
47355190,147,729,-124,-1590,-191,-905
47355200,122,688,-6,-2100,-273,-1086
47355210,107,642,150,-2644,-338,-1267
47355220,24,583,345,-3155,-371,-1402
47355230,-136,592,542,-3649,-387,-1538
47355240,-267,573,843,-4012,-452,-1719
47355250,-421,426,987,-4160,-566,-1674
47355260,-505,318,980,-4226,-648,-1674
47355270,-193,159,783,-4226,-615,-1448
47355280,224,-177,608,-3896,-550,-1176
47355290,66,-570,507,-3468,-387,-769
47355300,-534,-941,806,-2661,-93,-181
47355310,-1155,-1013,1361,-1853,101,135
47355320,-1314,-849,1847,-1227,183,181
47355330,-1072,-545,2014,-766,101,90
47355340,-885,-359,2014,-502,-28,45
47355350,-652,-231,2014,-338,-93,90
47355360,-517,-78,2014,-255,-126,90
47355370,-442,-27,1923,-156,-126,90
47355380,-376,16,1682,-41,-93,135
47355390,-310,54,1497,106,-28,135
47355400,-262,51,1370,254,52,135
47355410,-216,60,1271,370,134,135
47355420,-180,105,1182,469,167,90
47355430,-174,156,1098,535,199,135
47355440,-165,174,1022,518,183,90
47355450,-159,186,969,518,167,90
47355460,-162,177,912,485,134,45
47355470,-175,178,882,436,69,45
47355480,-177,169,858,386,20,0
47355490,-190,163,840,337,-28,0
47355500,-198,156,830,287,-61,0
47355510,-195,159,821,238,-77,45
47355520,-190,177,828,205,-77,-90
47355530,-198,193,855,139,-93,0
47355540,-193,205,866,106,-93,0
47355550,-199,226,879,57,-110,45
47355560,-214,229,900,24,-110,0
47355570,-219,229,921,24,-93,-45
47355580,-237,213,932,-8,-110,-90
47355590,-241,207,944,-8,-110,-90
47355600,-250,204,959,-8,-93,-90
47355610,-270,190,978,-8,-93,-90
47355620,-292,180,1002,-8,-77,-90
47355630,-294,178,1011,-8,-61,-45
47355640,-300,180,1016,7,-44,-90
47355650,-297,177,1013,24,-28,-45
47355660,-301,184,1010,40,-28,-45
47355670,-301,184,1004,40,-28,0
47355680,-297,186,1004,57,-28,0
47355690,-283,190,1004,73,-28,0
47355700,-271,192,993,73,-28,45
47355710,-270,195,993,90,-28,0
47355720,-270,193,986,90,-28,0
47355730,-264,195,978,73,-28,45
47355740,-270,178,978,90,4,45
47355750,-258,178,972,90,4,45
47355760,-247,183,972,90,20,45
47355770,-241,192,978,57,4,0
47355780,-243,178,972,57,4,0
47355790,-252,169,972,73,4,0
47355800,-253,169,972,57,20,45
47355810,-249,168,969,57,4,0
47355820,-253,163,969,57,-12,45
47355830,-255,168,966,57,-12,45
47355840,-250,172,968,57,-44,45
47355850,-240,171,978,73,-44,0
47355860,-241,174,984,57,-44,0
47355870,-243,169,990,73,-28,45
47355880,-252,168,995,57,-28,0
47355890,-268,156,999,57,4,45
47355900,-280,153,1008,40,-28,0
47355910,-300,153,1016,57,4,45
47355920,-315,151,1025,40,4,45
47355930,-342,147,1034,24,4,45
47355940,-358,141,1022,7,4,45
47355950,-378,148,1023,7,20,90
47355960,-423,141,1050,-8,4,90
47355970,-520,118,1107,-25,-12,135
47355980,-646,78,1164,-41,-61,181
47355990,-778,54,1205,-74,-126,226
47356000,-855,45,1211,-74,-208,362
47356010,-918,43,1179,-90,-354,407
47356020,-975,42,1112,-90,-485,497
47356030,-954,48,999,-25,-566,588
47356040,-886,63,935,40,-615,769
47356050,-846,64,879,90,-648,950
47356060,-742,25,848,139,-583,1131
47356070,-691,27,833,189,-468,1357
47356080,-628,16,818,222,-289,1538
47356090,-591,55,816,271,-110,1719
47356100,-567,76,833,254,36,1855
47356110,-540,39,818,222,150,2036
47356120,-487,21,806,189,232,2126
47356130,-388,12,822,139,264,2262
47356140,-262,7,857,73,313,2398
47356150,-174,13,876,7,330,2443
47356160,-106,-3,872,-90,362,2443
47356170,-27,-20,852,-156,411,2534
47356180,116,-6,842,-206,493,2534
47356190,290,6,884,-272,591,2534
47356200,326,7,897,-354,689,2489
47356210,342,28,914,-404,754,2443
47356220,380,-9,953,-486,770,2353
47356230,341,-45,1053,-552,705,2126
47356240,458,-110,1110,-519,640,1945
47356250,543,-129,1172,-486,542,1719
47356260,618,-128,1224,-436,444,1493
47356270,716,-98,1274,-371,346,1221
47356280,803,-81,1322,-305,281,995
47356290,866,-63,1356,-222,232,678
47356300,977,-39,1391,-140,216,452
47356310,1086,-21,1401,-41,232,181
47356320,1107,-30,1460,24,313,-90
47356330,1044,-84,1451,139,395,-407
47356340,926,-116,1442,254,395,-769
47356350,810,-159,1428,370,297,-1176
47356360,752,-168,1358,518,101,-1629
47356370,737,-153,1233,699,-93,-1991
47356380,698,-120,1065,831,-305,-2308
47356390,636,-104,894,946,-452,-2624
47356400,531,-116,789,979,-615,-2896
47356410,338,-170,815,996,-713,-3122
47356420,23,-269,837,930,-893,-3394
47356430,-249,-312,858,864,-1121,-3575
47356440,-511,-329,872,815,-1333,-3665
47356450,-768,-317,833,666,-1561,-3710
47356460,-739,-308,831,584,-1708,-3620
47356470,-531,-309,867,502,-1708,-3484
47356480,-433,-264,896,403,-1561,-3348
47356490,-336,-264,1032,304,-1284,-2986
47356500,-396,-321,1089,172,-941,-2670
47356510,-487,-338,1142,123,-517,-2262
47356520,-589,-329,1178,90,-77,-1855
47356530,-718,-327,1197,106,313,-1448
47356540,-879,-261,1191,156,623,-1221
47356550,-987,-159,1185,189,770,-950
47356560,-1096,-35,1109,222,803,-814
47356570,-1137,49,1073,254,705,-678
47356580,-1120,144,1005,304,525,-588
47356590,-1041,195,966,320,330,-497
47356600,-939,244,927,337,167,-407
47356610,-840,267,890,337,52,-316
47356620,-715,265,870,320,4,-226
47356630,-604,285,836,320,20,-90
47356640,-546,307,825,287,52,-45
47356650,-490,334,830,238,101,45
47356660,-451,348,839,189,134,90
47356670,-412,348,845,139,150,181
47356680,-391,352,857,73,150,226
47356690,-373,346,863,24,150,271
47356700,-360,333,867,-25,118,271
47356710,-351,306,881,-74,69,316
47356720,-346,273,890,-123,4,271
47356730,-313,250,906,-140,-28,316
47356740,-247,232,911,-156,-61,271
47356750,-228,220,912,-173,-61,316
47356760,-220,204,912,-189,-61,271
47356770,-226,178,912,-189,-44,316
47356780,-214,156,939,-206,-28,271
47356790,-219,136,959,-206,-28,271
47356800,-231,114,975,-189,-44,226
47356810,-234,108,993,-156,-28,271
47356820,-225,108,1008,-173,-61,271
47356830,-223,114,1014,-156,-44,271
47356840,-225,118,1026,-156,-44,271
47356850,-198,123,1035,-123,-28,271
47356860,-180,135,1041,-140,-28,271
47356870,-177,141,1044,-140,4,226
47356880,-187,141,1041,-140,20,271
47356890,-210,136,1028,-90,52,181
47356900,-228,132,1019,-123,20,226
47356910,-243,121,1014,-90,20,181
47356920,-258,117,1011,-90,-12,181
47356930,-249,118,1013,-41,-28,181
47356940,-231,120,1013,-41,-44,135
47356950,-225,123,1019,-25,-44,181
47356960,-216,120,1017,-41,-61,135
47356970,-214,117,1022,-25,-28,181
47356980,-217,115,1016,-25,-44,135
47356990,-223,108,1017,-8,-12,181
47357000,-228,109,1016,-25,-12,135
47357010,-234,102,1019,-8,-12,181
47357020,-241,99,1010,-8,-12,181
47357030,-247,106,1008,-8,-28,181
47357040,-253,105,1001,-8,-77,45
47357050,-249,99,1010,7,-44,181
47357060,-240,100,1011,7,-61,181
47357070,-249,105,1019,24,-61,181
47357080,-276,99,1025,7,-110,90
47357090,-303,91,1019,7,-110,181
47357100,-318,90,1013,24,-159,181
47357110,-316,91,1011,24,-208,181
47357120,-322,99,999,24,-273,90
47357130,-340,100,998,40,-305,181
47357140,-378,93,998,24,-371,226
47357150,-390,93,992,40,-420,226
47357160,-384,106,995,57,-468,226
47357170,-385,108,990,40,-501,271
47357180,-394,106,992,40,-501,316
47357190,-399,115,993,40,-517,316
47357200,-397,114,990,24,-501,407
47357210,-382,112,986,24,-468,452
47357220,-390,102,986,24,-436,543
47357230,-382,96,984,7,-371,633
47357240,-321,88,990,7,-305,724
47357250,-249,100,995,7,-224,814
47357260,-198,108,1004,-8,-126,905
47357270,-163,105,1013,-25,-12,995
47357280,-163,106,1014,-25,52,1086
47357290,-148,100,1013,-41,118,1086
47357300,-135,79,1010,-41,167,1131
47357310,-112,72,999,-41,183,1131
47357320,-52,66,1005,-41,199,1131
47357330,9,60,1011,-58,199,1131
47357340,36,60,1022,-58,216,1086
47357350,77,58,1026,-58,232,1086
47357360,113,52,1055,-58,248,1040
47357370,135,45,1062,-58,264,995
47357380,209,42,1088,-41,281,950
47357390,266,43,1122,-41,297,905
47357400,315,36,1154,-41,313,769
47357410,357,31,1160,-25,330,678
47357420,353,22,1169,-8,362,633
47357430,342,9,1176,40,379,452
47357440,323,-8,1172,73,346,271
47357450,290,-20,1142,139,313,135
47357460,294,-11,1125,205,248,-45
47357470,305,6,1101,287,183,-181
47357480,296,25,1095,353,118,-316
47357490,267,37,1092,403,69,-452
47357500,258,39,1100,452,-12,-633
47357510,237,49,1094,485,-77,-724
47357520,210,42,1100,518,-142,-859
47357530,177,30,1119,568,-191,-950
47357540,128,6,1128,568,-240,-1131
47357550,96,-11,1134,600,-273,-1221
47357560,93,-14,1119,633,-305,-1312
47357570,72,-17,1092,666,-322,-1357
47357580,59,-9,1071,699,-305,-1448
47357590,42,-9,1050,716,-322,-1538
47357600,-19,-18,1019,732,-322,-1583
47357610,-61,-15,1017,765,-322,-1629
47357620,-75,-11,1023,782,-338,-1674
47357630,-109,-15,1014,798,-338,-1719
47357640,-105,-2,1025,815,-338,-1719
47357650,-136,7,998,831,-322,-1764
47357660,-139,21,977,848,-273,-1764
47357670,-126,28,972,815,-240,-1764
47357680,-181,16,984,798,-224,-1764
47357690,-250,6,978,798,-208,-1810
47357700,-238,25,969,815,-224,-1810
47357710,-238,57,953,798,-256,-1810
47357720,-243,73,936,798,-273,-1855
47357730,-226,78,923,782,-289,-1810
47357740,-249,73,899,765,-256,-1764
47357750,-255,81,887,765,-191,-1764
47357760,-276,102,863,749,-126,-1810
47357770,-267,120,854,732,-93,-1764
47357780,-267,136,831,749,-77,-1764
47357790,-291,153,845,716,-93,-1719
47357800,-324,144,851,683,-126,-1764
47357810,-357,138,858,650,-126,-1719
47357820,-390,148,870,633,-126,-1719
47357830,-391,157,872,600,-142,-1764
47357840,-409,156,861,568,-159,-1719
47357850,-430,160,828,518,-142,-1719
47357860,-415,181,804,485,-110,-1674
47357870,-418,204,768,452,-93,-1629
47357880,-402,214,768,436,-61,-1583
47357890,-435,198,774,386,-61,-1538
47357900,-469,187,783,370,4,-1493
47357910,-526,190,806,320,20,-1402
47357920,-580,189,809,304,52,-1312
47357930,-637,178,870,271,36,-1267
47357940,-655,163,866,238,20,-1221
47357950,-666,186,885,222,4,-1176
47357960,-655,204,879,189,-12,-1131
47357970,-631,223,893,156,-12,-1040
47357980,-630,217,900,106,-12,-995
47357990,-622,204,881,90,4,-905
47358000,-633,220,873,57,20,-814
47358010,-642,219,858,24,20,-724
47358020,-661,207,878,24,4,-633
47358030,-684,189,914,7,-12,-588
47358040,-684,171,933,-8,-44,-543
47358050,-688,183,942,7,-77,-497
47358060,-658,184,941,7,-93,-407
47358070,-612,190,947,7,-93,-362
47358080,-612,178,950,-8,-93,-316
47358090,-631,148,935,7,-61,-271
47358100,-655,147,929,24,-61,-271
47358110,-673,132,900,40,-61,-226
47358120,-676,126,888,90,-44,-181
47358130,-703,121,863,106,-44,-135
47358140,-730,118,866,123,-12,-90
47358150,-748,109,894,156,4,-45
47358160,-759,99,911,189,20,0
47358170,-763,126,918,172,20,45
47358180,-798,129,923,172,36,135
47358190,-888,118,935,139,20,226
47358200,-990,82,957,123,-12,407
47358210,-1096,36,993,73,-93,543
47358220,-1132,0,1013,24,-142,724
47358230,-1150,7,1019,-8,-191,950
47358240,-1086,-17,1056,-41,-191,1176
47358250,-933,-17,1091,-58,-77,1448
47358260,-883,28,1137,-90,85,1855
47358270,-880,-5,1173,-140,313,1945
47358280,-909,-39,1194,-189,574,2172
47358290,-961,-68,1149,-272,819,2398
47358300,-943,-71,1005,-338,998,2715
47358310,-912,-56,840,-420,1080,2851
47358320,-889,-47,636,-486,1047,3032
47358330,-799,-59,516,-519,1047,3167
47358340,-724,-71,491,-552,966,3258
47358350,-577,-80,503,-552,901,3303
47358360,-285,-56,600,-519,884,3258
47358370,-115,16,678,-519,868,3303
47358380,-49,99,786,-502,819,3032
47358390,35,150,881,-486,770,2851
47358400,83,204,957,-453,656,2534
47358410,128,228,1013,-436,525,2217
47358420,162,231,1049,-420,346,1900
47358430,257,219,1068,-387,199,1629
47358440,393,226,1113,-354,118,1402
47358450,422,261,1094,-354,69,1312
47358460,351,312,1098,-305,85,1131
47358470,351,295,1088,-288,101,995
47358480,330,279,1070,-255,134,905
47358490,267,252,1034,-255,150,724
47358500,201,255,1053,-173,216,724
47358510,164,228,1056,-156,183,497
47358520,84,222,1064,-107,216,543
47358530,6,213,1049,-90,183,452
47358540,-57,201,1025,-58,134,316
47358550,-111,193,1010,-41,69,271
47358560,-163,190,986,-8,36,181
47358570,-195,199,975,7,-12,135
47358580,-217,217,986,7,-44,90
47358590,-225,243,992,-8,-61,90
47358600,-252,274,986,7,-61,45
47358610,-273,304,972,-8,-44,90
47358620,-286,330,962,-8,-28,45
47358630,-316,343,947,-8,-28,45
47358640,-334,355,936,7,-28,45
47358650,-324,373,941,7,-44,45
47358660,-318,388,933,40,-44,45
47358670,-334,399,918,40,-61,45
47358680,-334,403,914,57,-77,0
47358690,-339,415,903,73,-93,45
47358700,-328,411,890,90,-93,-45
47358710,-328,411,896,106,-77,-45
47358720,-330,408,884,123,-77,0
47358730,-333,406,885,123,-61,0
47358740,-333,399,887,106,-61,45
47358750,-339,393,876,106,-44,0
47358760,-342,393,873,106,-61,0
47358770,-342,390,870,106,-61,0
47358780,-346,385,867,106,-77,45
47358790,-343,382,867,73,-93,45
47358800,-336,370,878,57,-110,0
47358810,-330,375,893,57,-93,45
47358820,-315,370,905,40,-110,0
47358830,-309,372,905,57,-93,45
47358840,-300,372,906,40,-61,45
47358850,-303,373,906,24,-28,90
47358860,-303,375,900,24,-28,90
47358870,-294,370,900,40,-12,90
47358880,-288,363,903,40,-12,45
47358890,-292,366,917,40,-12,45
47358900,-294,370,921,40,4,45
47358910,-297,363,923,40,-12,45
47358920,-310,372,923,57,-12,0
47358930,-301,366,912,57,-44,0
47358940,-301,366,905,73,-44,-45
47358950,-286,366,902,73,-77,0
47358960,-274,366,905,90,-77,-45
47358970,-261,364,908,73,-77,-45
47358980,-246,375,921,73,-61,0
47358990,-244,367,921,73,-44,-45
47359000,-252,364,926,73,-28,-45
47359010,-258,360,923,73,-12,-45
47359020,-256,355,926,90,-28,-90
47359030,-258,348,921,73,-44,-90
47359040,-252,348,924,73,-61,-135
47359050,-241,343,923,90,-93,-181
47359060,-240,339,926,90,-110,-181
47359070,-231,339,926,90,-142,-226
47359080,-222,337,941,106,-159,-226
47359090,-211,331,941,106,-175,-271
47359100,-187,331,954,106,-175,-316
47359110,-175,324,966,106,-175,-362
47359120,-169,327,968,123,-175,-362
47359130,-166,322,974,123,-175,-362
47359140,-166,319,969,123,-191,-452
47359150,-162,316,959,139,-208,-497
47359160,-187,315,950,139,-224,-543
47359170,-204,304,951,156,-273,-588
