-21,-47,1023,Gesture
-16,-44,1022,Gesture
-22,-51,1025,Gesture
-27,-41,1026,Gesture
-28,-42,1025,Gesture
-28,-38,1025,Gesture
-28,-39,1022,Gesture
-27,-36,1025,Gesture
-21,-44,1017,Gesture
-25,-51,1023,Gesture
-30,-45,1019,Gesture
-21,-38,1023,Gesture
-25,-36,1025,Gesture
-31,-35,1022,Gesture
-25,-27,1020,Gesture
-21,-35,1023,Gesture
-18,-38,1020,Gesture
-16,-45,1023,Gesture
-25,-53,1028,Gesture
-25,-33,1022,Gesture
-30,-32,1028,Gesture
-24,-15,1028,Gesture
-31,-9,1028,Gesture
-30,9,1031,Gesture
-21,-6,1034,Gesture
-19,-38,1028,Gesture
-18,-57,1016,Gesture
-15,-57,1023,Gesture
-27,-41,1023,Gesture
-27,-23,1022,Gesture
-33,-9,1032,Gesture
-27,-9,1013,Gesture
-10,54,1109,Gesture
-61,183,1053,Gesture
17,15,996,Gesture
-13,-2,1032,Gesture
6,51,995,Gesture
-4,58,1043,Gesture
-12,9,1023,Gesture
3,-5,1031,Gesture
17,243,1004,Gesture
-96,268,992,Gesture
-111,202,1071,Gesture
-70,61,1026,Gesture
-42,48,1043,Gesture
-19,130,1004,Gesture
-34,112,1053,Gesture
-30,69,1040,Gesture
-12,69,1019,Gesture
-7,58,1020,Gesture
-19,58,1026,Gesture
-24,61,1020,Gesture
-13,67,1038,Gesture
-22,43,1034,Gesture
-25,43,1013,Gesture
-28,42,1032,Gesture
-25,19,1038,Gesture
-24,12,1023,Gesture
-25,6,1031,Gesture
-33,-5,1035,Gesture
-31,-21,1034,Gesture
-18,-15,1032,Gesture
-18,-26,1023,Gesture
-16,-24,1026,Gesture
-33,-30,1026,Gesture
-31,-59,1034,Gesture
-34,-71,1022,Gesture
-25,-86,1026,Gesture
-12,-87,1005,Gesture
-13,-45,1008,Gesture
-19,-56,1005,Gesture
-30,-74,1031,Gesture
-45,-78,1035,Gesture
-42,-50,1043,Gesture
-43,-60,1026,Gesture
-48,-72,1017,Gesture
-42,-65,1002,Gesture
-42,-69,1026,Gesture
-31,-80,1013,Gesture
-18,-83,1010,Gesture
-31,-62,1002,Gesture
-42,-48,1032,Gesture
-48,-51,1047,Gesture
-58,-87,1022,Gesture
-54,-84,1019,Gesture
-55,-78,1017,Gesture
-48,-84,1019,Gesture
-46,-89,1013,Gesture
-36,-84,1008,Gesture
-52,-60,1026,Gesture
-36,-86,1016,Gesture
-48,-60,1031,Gesture
-19,-72,1037,Gesture
-16,-83,1035,Gesture
-28,-57,1034,Gesture
-21,-71,1020,Gesture
-24,-66,1022,Gesture
-4,-119,1005,Gesture
-15,-83,1025,Gesture
-19,-98,1016,Gesture
-31,-113,1013,Gesture
-16,-122,996,Gesture
-27,-122,1017,Gesture
-46,-146,1014,Gesture
-21,-182,1022,Gesture
-24,-162,1043,Gesture
6,-147,1011,Gesture
-42,-158,999,Gesture
-45,-122,1008,Gesture
-63,-137,999,Gesture
-55,-98,1026,Gesture
-45,-164,1020,Gesture
-48,-131,1023,Gesture
-31,-120,1020,Gesture
-52,-68,1019,Gesture
-51,-45,1031,Gesture
-58,-53,1016,Gesture
-60,-29,1016,Gesture
-36,-57,1004,Gesture
-28,-45,1017,Gesture
-24,-50,1011,Gesture
-40,-21,1017,Gesture
-43,-42,1037,Gesture
