#agb 115346000 10 1 0

$date 20111018
$interval 10
$var time msec
$var ax short
$var ay short
$var az short
$var gx short
$var gy short
$var gz short

$data
42826000,-244,258,981,7,-44,45
42826010,-246,252,977,7,-44,0
42826020,-249,250,972,7,-77,-45
42826030,-240,255,975,7,-44,90
42826040,-240,253,983,24,-61,45
42826050,-238,250,981,7,-61,90
42826060,-235,252,986,24,-61,90
42826070,-229,243,987,7,-77,90
42826080,-225,243,983,40,-61,45
42826090,-222,250,980,7,-61,90
42826100,-228,255,981,40,-44,90
42826110,-229,244,981,7,-77,45
42826120,-237,243,978,40,-44,90
42826130,-228,238,974,24,-77,45
42826140,-219,244,977,40,-61,135
42826150,-222,237,977,24,-77,45
42826160,-211,228,981,24,-61,90
42826170,-205,229,981,24,-44,45
42826180,-219,223,975,24,-28,45
42826190,-223,222,974,40,-28,90
42826200,-223,223,972,40,-28,45
42826210,-229,220,974,40,-28,45
42826220,-240,222,974,57,-28,90
42826230,-235,216,978,40,-44,45
42826240,-234,208,978,57,-44,45
42826250,-223,211,975,40,-44,45
42826260,-235,208,972,57,-28,135
42826270,-232,201,975,57,-28,45
42826280,-231,211,974,40,-28,181
42826290,-234,210,981,90,4,45
42826300,-241,207,977,40,-44,135
42826310,-244,211,975,90,-12,135
42826320,-237,214,969,24,-61,45
42826330,-238,213,968,40,-61,45
42826340,-240,211,968,40,-28,181
42826350,-246,211,978,40,-61,0
42826360,-250,211,972,40,-61,0
42826370,-253,214,975,24,-77,45
42826380,-249,216,980,57,-77,0
42826390,-235,213,984,24,-93,0
42826400,-229,214,989,24,-93,0
42826410,-231,213,993,57,-44,0
42826420,-234,207,993,57,-12,45
42826430,-237,219,989,40,4,45
42826440,-255,223,981,57,-12,45
42826450,-268,222,975,57,4,45
42826460,-268,222,975,57,-12,90
42826470,-261,222,974,40,-28,90
42826480,-249,225,975,40,-28,90
42826490,-247,222,978,40,-28,90
42826500,-237,210,984,40,-28,90
42826510,-238,214,975,40,-12,90
42826520,-241,211,972,40,-12,90
42826530,-253,207,969,40,-12,90
42826540,-252,204,975,40,-12,90
42826550,-246,205,978,40,-28,90
42826560,-243,204,977,40,-12,90
42826570,-243,204,978,40,-28,90
42826580,-237,198,984,24,-28,90
42826590,-250,193,987,40,-28,90
42826600,-250,189,983,24,-28,90
42826610,-252,196,983,24,-28,135
42826620,-259,190,986,40,-28,90
42826630,-262,184,989,40,-28,90
42826640,-250,184,989,40,-44,135
42826650,-247,181,986,40,-44,135
42826660,-247,192,984,40,-44,135
42826670,-247,192,984,40,-44,135
42826680,-247,192,995,57,-28,135
42826690,-252,193,999,40,-28,181
42826700,-244,199,998,40,-28,135
42826710,-243,195,995,40,-28,181
42826720,-238,192,998,40,-28,181
42826730,-244,196,1002,40,-28,181
42826740,-244,193,1002,24,-61,181
42826750,-243,192,1002,40,-61,135
42826760,-241,190,999,40,-61,135
42826770,-232,189,998,40,-61,135
42826780,-229,190,996,40,-77,90
42826790,-223,189,996,57,-61,90
42826800,-220,187,996,57,-61,90
42826810,-216,183,999,40,-77,135
42826820,-220,186,996,57,-44,90
42826830,-214,190,999,57,-44,181
42826840,-220,184,1004,57,-44,181
42826850,-219,181,1001,73,-44,181
42826860,-220,181,999,57,-61,181
42826870,-217,178,1002,40,-77,135
42826880,-214,178,1002,57,-77,181
42826890,-214,175,1005,57,-77,90
42826900,-214,178,1011,73,-77,135
42826910,-220,169,1016,57,-77,135
42826920,-225,174,1014,73,-93,90
42826930,-223,172,1022,73,-93,135
42826940,-225,183,1028,90,-93,135
42826950,-225,181,1038,90,-93,90
42826960,-226,183,1059,106,-110,90
42826970,-237,181,1082,106,-110,135
42826980,-240,178,1098,139,-93,226
42826990,-232,169,1122,139,-93,135
42827000,-243,174,1143,172,-77,181
42827010,-256,172,1166,189,-77,135
42827020,-250,184,1196,238,-61,181
42827030,-268,198,1218,304,-44,271
42827040,-277,211,1239,353,-44,271
42827050,-294,211,1262,386,-61,362
42827060,-310,199,1280,469,-61,362
42827070,-297,204,1286,535,-77,362
42827080,-283,198,1305,600,-77,362
42827090,-283,190,1299,683,-61,407
42827100,-280,192,1298,782,-12,407
42827110,-292,202,1293,831,-12,452
42827120,-306,214,1272,946,20,452
42827130,-297,220,1263,1012,20,452
42827140,-306,220,1251,1095,20,497
42827150,-321,219,1221,1161,20,497
42827160,-315,228,1196,1243,20,497
42827170,-340,238,1187,1309,4,543
42827180,-357,243,1175,1375,4,588
42827190,-358,253,1155,1441,-12,633
42827200,-339,262,1104,1523,-12,678
42827210,-294,286,1041,1572,-12,678
42827220,-274,303,966,1638,20,769
42827230,-276,333,899,1655,36,769
42827240,-261,384,813,1704,85,814
42827250,-211,427,755,1704,101,814
42827260,-201,453,675,1704,134,905
42827270,-153,486,561,1688,199,859
42827280,-84,543,452,1638,248,859
42827290,-51,591,356,1572,281,905
42827300,-15,621,261,1457,297,905
42827310,5,648,182,1375,346,905
42827320,12,663,123,1210,330,814
42827330,9,679,71,1111,346,859
42827340,8,685,53,930,297,769
42827350,21,685,45,798,281,769
42827360,38,684,50,633,248,633
42827370,41,687,51,485,216,678
42827380,65,673,8,353,167,588
42827390,117,676,-66,156,101,543
42827400,201,690,-141,-41,20,362
42827410,303,720,-267,-206,4,181
42827420,368,727,-337,-420,52,135
42827430,416,715,-372,-618,36,-45
42827440,474,682,-405,-815,20,-135
42827450,537,619,-340,-964,-28,-226
42827460,479,538,-121,-1161,-93,-362
42827470,366,481,141,-1392,-240,-362
42827480,336,483,336,-1738,-387,-452
42827490,443,582,479,-2166,-420,-633
42827500,558,546,524,-2463,-322,-814
42827510,509,544,513,-2578,-224,-950
42827520,321,585,507,-2611,-240,-1086
42827530,-7,714,603,-2694,-371,-1131
42827540,-268,732,843,-2759,-436,-1040
42827550,-498,466,812,-2776,-387,-905
42827560,-355,43,932,-2628,-387,-995
42827570,-109,-230,701,-2562,-485,-1131
42827580,-111,-723,942,-2496,-485,-995
42827590,-406,-1104,1475,-2232,-338,-678
42827600,-720,-977,2014,-1738,-93,-362
42827610,-942,-558,2014,-1227,-28,-316
42827620,-891,-434,2014,-832,-77,-316
42827630,-643,-419,2014,-502,-93,-316
42827640,-447,-266,1901,-206,20,-362
42827650,-384,-36,1662,7,183,-271
42827660,-378,136,1464,123,330,-181
42827670,-378,187,1325,189,428,-135
42827680,-393,208,1230,222,460,-90
42827690,-400,217,1173,238,395,0
42827700,-358,256,1109,222,264,90
42827710,-286,288,1076,172,118,135
42827720,-234,304,1038,139,20,135
42827730,-193,285,1038,90,-44,135
42827740,-174,258,1035,40,-61,90
42827750,-160,225,1043,24,-77,90
42827760,-154,192,1043,7,-77,135
42827770,-147,159,1035,-8,-93,135
42827780,-121,132,1035,7,-110,90
42827790,-108,109,1038,7,-126,135
42827800,-121,93,1041,24,-126,45
42827810,-135,88,1044,57,-142,45
42827820,-139,93,1043,90,-142,45
42827830,-142,90,1038,106,-126,90
42827840,-144,97,1023,123,-110,90
42827850,-157,105,1008,139,-77,90
42827860,-178,118,993,139,-77,0
42827870,-171,115,983,139,-44,90
42827880,-181,124,989,156,-44,45
42827890,-186,120,1001,139,-28,45
42827900,-204,123,1001,139,-44,45
42827910,-207,126,993,139,-44,45
42827920,-207,127,989,139,-44,45
42827930,-196,129,987,123,-44,90
42827940,-201,129,987,123,-44,45
42827950,-198,130,984,123,-28,45
42827960,-198,141,989,106,-28,90
42827970,-195,138,987,123,4,135
42827980,-189,136,993,106,4,135
42827990,-205,139,993,106,-12,90
42828000,-213,136,981,90,-12,90
42828010,-198,139,978,106,-12,45
42828020,-204,139,987,90,-44,45
42828030,-208,145,987,90,-44,45
42828040,-199,147,987,90,-61,90
42828050,-183,154,989,90,-44,135
42828060,-175,163,998,57,-61,135
42828070,-175,159,1005,73,-28,135
42828080,-172,159,999,73,-28,135
42828090,-177,154,1007,73,-28,135
42828100,-189,156,1008,90,-12,135
42828110,-193,156,1007,57,-44,135
42828120,-193,159,996,73,-28,135
42828130,-181,160,987,57,-77,45
42828140,-174,156,993,73,-44,181
42828150,-163,153,995,73,-61,90
42828160,-165,153,1005,73,-44,90
42828170,-175,148,1016,73,-44,90
42828180,-175,150,1016,73,-44,90
42828190,-177,154,1010,90,-28,45
42828200,-177,157,1002,90,-28,90
42828210,-186,159,999,73,-44,45
42828220,-180,163,999,73,-44,90
42828230,-184,166,998,73,-44,45
42828240,-181,159,998,73,-61,90
42828250,-184,162,995,73,-44,90
42828260,-189,162,999,57,-44,135
42828270,-180,162,1001,73,-44,90
42828280,-189,156,1004,73,-44,90
42828290,-193,150,1007,73,-61,90
42828300,-187,151,1007,57,-77,135
42828310,-183,150,1002,73,-61,90
42828320,-189,154,996,73,-61,135
42828330,-195,151,993,57,-61,90
42828340,-193,150,999,40,-93,45
42828350,-187,151,996,57,-61,226
42828360,-187,151,995,57,-61,181
42828370,-183,147,1001,73,-61,45
42828380,-186,147,1001,73,-44,45
42828390,-190,151,998,73,-44,45
42828400,-198,156,995,90,-44,45
42828410,-204,153,998,73,-44,90
42828420,-190,153,1002,57,-93,0
42828430,-193,151,1008,57,-77,0
42828440,-183,154,1008,73,-77,90
42828450,-172,151,1005,73,-77,45
42828460,-163,156,1005,73,-44,90
42828470,-166,156,1007,73,-28,90
42828480,-177,153,1004,73,-28,90
42828490,-183,156,1004,73,-28,90
42828500,-181,153,1002,90,-44,90
42828510,-181,148,1004,73,-44,90
42828520,-177,156,1001,73,-44,90
42828530,-168,153,1004,90,-44,90
42828540,-168,159,1001,90,-44,90
42828550,-169,159,1004,90,-28,90
42828560,-172,151,1007,90,-28,90
42828570,-175,156,1014,90,-28,90
42828580,-181,150,1011,73,-28,90
42828590,-178,150,1007,90,-44,90
42828600,-178,153,1010,90,-44,90
42828610,-178,156,1008,90,-61,90
42828620,-175,153,1008,73,-44,90
42828630,-180,151,1014,90,-44,90
42828640,-177,150,1020,90,-44,90
42828650,-184,145,1028,90,-28,90
42828660,-192,147,1025,106,-44,90
42828670,-186,142,1031,106,-44,90
