117,-4,1039,Left
121,-8,1047,Left
125,-8,1043,Left
133,-12,1031,Left
133,-8,1043,Left
125,-12,1027,Left
110,-12,1031,Left
125,-12,1039,Left
129,0,1031,Left
110,0,1027,Left
125,-4,1043,Left
125,-4,1020,Left
121,-16,1031,Left
117,-8,1039,Left
125,-27,1031,Left
117,-19,1039,Left
133,-23,1035,Left
125,-16,1035,Left
121,-19,1031,Left
114,0,1031,Left
129,-19,1039,Left
125,-19,1027,Left
121,-35,1039,Left
125,-16,1039,Left
125,-8,1035,Left
121,-4,1035,Left
844,308,1254,Left
840,362,1242,Left
848,394,1215,Left
875,417,1219,Left
918,448,1227,Left
953,480,1231,Left
981,491,1234,Left
981,480,1258,Left
989,499,1227,Left
1031,519,1176,Left
1039,519,1141,Left
1031,499,1125,Left
1008,468,1082,Left
949,495,1086,Left
887,546,1074,Left
817,585,1047,Left
754,605,1027,Left
703,605,1012,Left
645,593,977,Left
590,593,988,Left
551,601,941,Left
508,589,938,Left
449,538,910,Left
422,499,895,Left
414,417,840,Left
391,382,848,Left
360,351,816,Left
356,355,824,Left
403,394,809,Left
360,362,805,Left
317,355,805,Left
242,355,813,Left
184,351,809,Left
141,319,805,Left
90,296,770,Left
71,273,746,Left
59,276,695,Left
43,276,676,Left
12,288,641,Left
-18,261,633,Left
-22,284,609,Left
-89,276,582,Left
-163,230,586,Left
-178,187,574,Left
-182,198,566,Left
-202,222,547,Left
-249,206,500,Left
-264,175,484,Left
-284,155,481,Left
-300,159,469,Left
-335,159,465,Left
-370,202,461,Left
-409,230,449,Left
-421,249,430,Left
-460,241,410,Left
-452,237,391,Left
-468,233,371,Left
-499,210,348,Left
-514,171,328,Left
-542,144,328,Left
-561,112,297,Left
-581,93,281,Left
-600,101,262,Left
-596,101,262,Left
-620,105,227,Left
-636,116,223,Left
-620,120,215,Left
-616,108,215,Left
-612,120,176,Left
-596,140,172,Left
-604,136,168,Left
-608,140,141,Left
-600,155,129,Left
-569,124,125,Left
-530,93,109,Left
-514,34,106,Left
-511,-27,117,Left
-538,-78,129,Left
-522,-105,145,Left
-499,-121,160,Left
-425,-109,191,Left
-343,-133,199,Left
-382,-144,238,Left
-436,-156,285,Left
-425,-144,297,Left
-389,-176,348,Left
-343,-168,367,Left
-327,-98,387,Left
-354,-78,410,Left
-401,-94,422,Left
-460,-109,457,Left
-440,-117,500,Left
-393,-23,563,Left
-323,23,582,Left
-284,116,652,Left
-276,136,684,Left
-346,85,688,Left
-409,-105,719,Left
-346,-227,727,Left
-214,-273,734,Left
-108,-277,773,Left
-186,-227,820,Left
-233,-215,848,Left
-225,-277,867,Left
-151,-324,859,Left
-14,-383,863,Left
82,-379,930,Left
172,-242,895,Left
-42,-336,1109,Left
-288,-238,1191,Left
-182,-254,1215,Left
-108,-254,1242,Left
-61,-242,1285,Left
-38,-176,1344,Left
-108,-70,1387,Left
-151,-23,1484,Left
-182,-47,1523,Left
-128,-82,1520,Left
-81,-70,1500,Left
-14,-125,1500,Left
-104,-35,1551,Left
-214,-27,1613,Left
-198,4,1668,Left
-136,58,1723,Left
-96,108,1766,Left
-89,171,1766,Left
-65,148,1738,Left
-69,116,1719,Left
-167,105,1656,Left
-221,38,1613,Left
-233,58,1625,Left
-225,124,1625,Left
-221,206,1641,Left
-276,347,1672,Left
-292,421,1680,Left
-300,464,1652,Left
-296,499,1648,Left
-311,444,1629,Left
-327,386,1590,Left
-343,312,1516,Left
-393,284,1441,Left
-409,292,1375,Left
-374,296,1332,Left
-300,245,1238,Left
-202,335,1422,Left
-257,273,1449,Left
-393,292,1391,Left
-331,343,1336,Left
-284,296,1285,Left
