84,-44,1023,Gesture
84,-44,1020,Gesture
92,-44,1020,Gesture
87,-42,1020,Gesture
80,-35,1017,Gesture
77,-29,1019,Gesture
78,-26,1019,Gesture
86,-35,1020,Gesture
78,-48,1022,Gesture
86,-42,1019,Gesture
75,-41,1019,Gesture
69,-30,1019,Gesture
68,-36,1023,Gesture
81,-57,1022,Gesture
83,-57,1020,Gesture
87,-57,1019,Gesture
74,-47,1019,Gesture
75,-30,1014,Gesture
69,-33,1016,Gesture
63,-23,1023,Gesture
66,-20,1013,Gesture
66,-24,1017,Gesture
71,-51,1028,Gesture
78,-75,1029,Gesture
71,-84,1032,Gesture
69,-74,1029,Gesture
48,-48,1034,Gesture
57,-14,1049,Gesture
33,-23,1034,Gesture
-51,-63,1091,Gesture
-72,34,960,Gesture
-105,-42,992,Gesture
3,-35,1079,Gesture
-7,-101,1097,Gesture
-12,-84,1068,Gesture
0,-65,1070,Gesture
9,-59,1044,Gesture
45,-56,1040,Gesture
63,-74,989,Gesture
117,-80,1008,Gesture
147,-105,981,Gesture
80,-78,1047,Gesture
69,27,1004,Gesture
-63,-107,1065,Gesture
-3,-65,1031,Gesture
24,-105,1077,Gesture
44,-111,1059,Gesture
21,-66,1014,Gesture
-21,-35,996,Gesture
-7,18,995,Gesture
8,10,966,Gesture
24,-15,987,Gesture
60,-57,1017,Gesture
87,-89,1059,Gesture
93,-90,1034,Gesture
102,-83,1038,Gesture
104,-99,1034,Gesture
102,-92,1041,Gesture
90,-74,1023,Gesture
96,-84,1005,Gesture
92,-63,1022,Gesture
92,-57,1028,Gesture
90,-51,1032,Gesture
98,-60,1043,Gesture
92,-62,1047,Gesture
116,-65,1020,Gesture
99,-41,995,Gesture
117,-32,1017,Gesture
116,-44,1023,Gesture
144,-62,1016,Gesture
173,-84,1023,Gesture
158,-60,1013,Gesture
144,-26,986,Gesture
140,1,993,Gesture
161,-15,1002,Gesture
194,-74,1008,Gesture
204,-90,1023,Gesture
218,-108,1004,Gesture
227,-60,996,Gesture
201,-17,977,Gesture
230,-8,968,Gesture
227,-26,983,Gesture
239,-20,990,Gesture
249,-71,996,Gesture
258,-57,977,Gesture
263,1,977,Gesture
252,55,987,Gesture
254,87,968,Gesture
294,33,990,Gesture
345,-42,983,Gesture
378,-60,989,Gesture
416,-56,912,Gesture
392,-48,936,Gesture
378,-45,966,Gesture
384,-69,971,Gesture
443,-113,975,Gesture
461,-131,960,Gesture
462,-80,888,Gesture
456,-5,911,Gesture
423,27,908,Gesture
389,84,954,Gesture
435,43,945,Gesture
456,-32,960,Gesture
447,-47,968,Gesture
476,-84,959,Gesture
515,168,936,Gesture
368,211,882,Gesture
437,147,909,Gesture
437,84,957,Gesture
407,40,966,Gesture
434,-24,965,Gesture
437,-90,977,Gesture
441,-104,936,Gesture
459,-144,953,Gesture
455,-149,956,Gesture
413,-80,921,Gesture
393,-60,957,Gesture
396,-77,954,Gesture
366,-50,987,Gesture
381,-63,977,Gesture
386,-78,942,Gesture
444,-77,1064,Gesture
372,-41,945,Gesture
237,108,939,Gesture
201,24,1007,Gesture
215,-80,1016,Gesture
227,-101,1013,Gesture
236,-107,1001,Gesture
221,-90,1007,Gesture
222,-72,998,Gesture
215,-41,998,Gesture
221,-42,987,Gesture
218,-35,992,Gesture
230,-51,995,Gesture
224,-65,1007,Gesture
215,-66,1007,Gesture
219,-57,1001,Gesture
212,-27,986,Gesture
222,7,981,Gesture
222,-6,1004,Gesture
222,-38,989,Gesture
234,-33,992,Gesture
227,-36,1001,Gesture
231,-39,995,Gesture
230,-21,990,Gesture
225,-11,981,Gesture
233,-26,998,Gesture
233,-38,1001,Gesture
230,-57,996,Gesture
221,-39,1002,Gesture
221,-47,996,Gesture
221,-42,996,Gesture
224,-47,998,Gesture
221,-41,993,Gesture
216,-44,1008,Gesture
215,-41,996,Gesture
218,-42,996,Gesture
219,-44,996,Gesture
225,-45,1001,Gesture
221,-33,1001,Gesture
231,-38,1002,Gesture
236,-41,995,Gesture
227,-9,995,Gesture
234,-15,990,Gesture
227,-6,986,Gesture
231,-5,990,Gesture
236,-29,1001,Gesture
234,-42,995,Gesture
227,-32,995,Gesture
219,-17,995,Gesture
218,-12,993,Gesture
224,-18,992,Gesture
227,-21,990,Gesture
221,-29,998,Gesture
228,-44,1001,Gesture
218,-44,990,Gesture
221,-26,995,Gesture
227,-24,998,Gesture
225,-35,996,Gesture
233,-35,995,Gesture
233,-50,996,Gesture
227,-41,998,Gesture
228,-20,996,Gesture
233,-24,998,Gesture
221,-8,993,Gesture
227,-12,993,Gesture
228,-24,993,Gesture
233,-29,998,Gesture
234,-42,1002,Gesture
231,-44,996,Gesture
224,-44,996,Gesture
222,-26,998,Gesture
222,-38,996,Gesture
216,-32,995,Gesture
212,-24,992,Gesture
230,-39,1002,Gesture
225,-42,995,Gesture
219,-30,995,Gesture
224,-29,998,Gesture
224,-42,1002,Gesture
231,-44,1002,Gesture
228,-38,995,Gesture
224,-32,990,Gesture
230,-15,987,Gesture
228,-23,987,Gesture
231,-11,989,Gesture
233,-35,996,Gesture
227,-33,1004,Gesture
224,-42,1001,Gesture
225,-32,998,Gesture
222,-21,993,Gesture
222,-27,989,Gesture
225,-33,992,Gesture
224,-33,993,Gesture
222,-33,995,Gesture
224,-41,996,Gesture
222,-36,995,Gesture
224,-29,992,Gesture
224,-36,996,Gesture
230,-30,998,Gesture
227,-36,996,Gesture
228,-39,1002,Gesture
225,-39,996,Gesture
228,-32,993,Gesture
224,-11,995,Gesture
228,-20,996,Gesture
225,-29,993,Gesture
228,-39,1001,Gesture
225,-44,1005,Gesture
225,-44,1005,Gesture
227,-35,1001,Gesture
222,-21,996,Gesture
222,-20,992,Gesture
221,-17,992,Gesture
225,-38,1004,Gesture
224,-53,1001,Gesture
224,-42,1001,Gesture
221,-39,998,Gesture
221,-36,995,Gesture
219,-20,993,Gesture
219,-26,993,Gesture
228,-30,996,Gesture
230,-32,995,Gesture
230,-38,995,Gesture
224,-24,996,Gesture
227,-27,995,Gesture
225,-27,995,Gesture
221,-30,998,Gesture
225,-21,1001,Gesture
230,-27,1001,Gesture
227,-30,1001,Gesture
219,-27,990,Gesture
221,-23,995,Gesture
222,-33,993,Gesture
224,-30,1001,Gesture
122,-123,1037,Gesture
123,-134,1034,Gesture
114,-125,1022,Gesture
123,-120,1011,Gesture
119,-120,993,Gesture
126,-134,992,Gesture
137,-132,990,Gesture
144,-135,986,Gesture
143,-119,993,Gesture
