-8,-227,1004,Throw
0,-230,1004,Throw
0,-227,1000,Throw
0,-223,1016,Throw
-4,-215,1016,Throw
-11,-223,1023,Throw
-8,-211,1004,Throw
-8,-219,1012,Throw
-4,-227,1012,Throw
-8,-230,1004,Throw
-8,-223,1008,Throw
-4,-223,1016,Throw
-8,-223,1008,Throw
-8,-215,1016,Throw
-8,-223,1020,Throw
-4,-230,1016,Throw
-8,-219,1012,Throw
-4,-219,1016,Throw
-4,-223,1016,Throw
-8,-230,1008,Throw
-11,-223,1012,Throw
0,-219,1008,Throw
-4,-223,1020,Throw
-14,-219,1012,Throw
-8,-227,1012,Throw
-4,-227,1016,Throw
-11,-215,1012,Throw
-8,-223,1004,Throw
-8,-223,1016,Throw
8,-234,1012,Throw
8,-234,1008,Throw
-11,-227,1020,Throw
0,-219,1008,Throw
-4,-219,1012,Throw
-8,-223,1016,Throw
-4,-215,996,Throw
0,-227,1020,Throw
-4,-219,1000,Throw
-8,-227,1004,Throw
-8,-223,1012,Throw
0,-227,1020,Throw
-11,-227,1008,Throw
-4,-219,1008,Throw
-8,-223,1020,Throw
0,-227,1004,Throw
-4,-223,1016,Throw
-8,-219,1016,Throw
-8,-223,1012,Throw
-11,-219,1004,Throw
-11,-223,1008,Throw
-8,-223,1020,Throw
-4,-219,1008,Throw
-8,-219,1004,Throw
-11,-223,1000,Throw
-8,-219,1004,Throw
-8,-223,992,Throw
-8,-215,1027,Throw
-8,-223,1020,Throw
-8,-223,1004,Throw
-8,-227,1012,Throw
-8,-219,1004,Throw
-8,-223,1023,Throw
-8,-223,1020,Throw
-4,-219,1016,Throw
-14,-219,1008,Throw
-4,-223,1008,Throw
-4,-227,1016,Throw
-8,-219,1016,Throw
-8,-219,1008,Throw
-4,-227,1008,Throw
0,-223,1000,Throw
-8,-230,1016,Throw
-4,-227,1020,Throw
-4,-227,1020,Throw
-8,-219,1008,Throw
-8,-227,1004,Throw
-8,-223,1000,Throw
-8,-223,992,Throw
0,-223,1004,Throw
-4,-219,1008,Throw
0,-227,996,Throw
-8,-219,1000,Throw
-4,-234,1008,Throw
-8,-227,1020,Throw
-4,-227,1020,Throw
-11,-223,1004,Throw
-8,-223,1008,Throw
-8,-227,1012,Throw
-11,-219,1012,Throw
-8,-223,1004,Throw
0,-227,1012,Throw
-8,-227,1012,Throw
-8,-219,1008,Throw
0,-223,1016,Throw
-4,-227,1008,Throw
-11,-223,1004,Throw
4,-227,1004,Throw
-11,-234,1012,Throw
-11,-223,1012,Throw
-8,-223,1020,Throw
0,-223,1012,Throw
-11,-219,1020,Throw
121,-363,1231,Throw
133,-355,1219,Throw
102,-297,1254,Throw
184,-234,1270,Throw
188,-219,1340,Throw
184,-258,1356,Throw
176,-309,1371,Throw
149,-293,1375,Throw
102,-262,1402,Throw
55,-238,1395,Throw
31,-219,1398,Throw
20,-168,1422,Throw
16,-102,1461,Throw
39,-70,1504,Throw
90,-4,1547,Throw
207,65,1594,Throw
442,116,1770,Throw
703,116,1930,Throw
887,97,2063,Throw
1168,-16,2008,Throw
1473,-211,2004,Throw
1692,-461,2082,Throw
1817,-734,2078,Throw
1903,-945,2070,Throw
1977,-1066,2043,Throw
1985,-1141,1941,Throw
1985,-1180,1727,Throw
1985,-1144,1484,Throw
1985,-1133,1309,Throw
1981,-1133,1117,Throw
1903,-1105,918,Throw
1770,-1133,762,Throw
1731,-1172,586,Throw
1664,-1187,375,Throw
1559,-1184,207,Throw
1535,-1172,87,Throw
1481,-1094,-97,Throw
1371,-965,-276,Throw
1254,-805,-452,Throw
1114,-625,-604,Throw
1024,-500,-722,Throw
930,-391,-808,Throw
809,-301,-839,Throw
672,-269,-851,Throw
625,-184,-839,Throw
610,-51,-835,Throw
617,26,-765,Throw
653,97,-741,Throw
668,167,-745,Throw
672,218,-753,Throw
653,210,-780,Throw
645,210,-800,Throw
664,253,-808,Throw
696,304,-811,Throw
719,339,-847,Throw
723,370,-878,Throw
719,394,-921,Throw
668,382,-936,Throw
641,448,-952,Throw
633,538,-968,Throw
606,636,-979,Throw
610,726,-972,Throw
629,812,-976,Throw
617,866,-983,Throw
602,901,-995,Throw
594,940,-1022,Throw
574,1011,-1042,Throw
535,1105,-1054,Throw
469,1261,-1097,Throw
434,1421,-1144,Throw
410,1655,-1198,Throw
418,1874,-1190,Throw
449,2019,-1155,Throw
508,2019,-1116,Throw
528,2019,-1038,Throw
539,2019,-921,Throw
578,1878,-854,Throw
602,1659,-788,Throw
656,1499,-772,Throw
750,1413,-819,Throw
832,1366,-811,Throw
1133,1526,-847,Throw
1449,1788,-972,Throw
1766,1960,-1042,Throw
1985,2019,-1202,Throw
1985,2019,-1542,Throw
1985,2019,-1757,Throw
1985,2019,-1894,Throw
1985,2019,-1894,Throw
1985,2019,-1796,Throw
1985,2019,-1702,Throw
1985,2019,-1894,Throw
1985,2019,-1894,Throw
1985,2019,-1894,Throw
1985,1702,-1894,Throw
1985,1675,-1894,Throw
1985,1483,-1894,Throw
1985,1030,-1116,Throw
1985,12,95,Throw
1985,-684,1527,Throw
1985,-594,1676,Throw
1985,-672,2102,Throw
1985,-988,2102,Throw
1985,-1004,2102,Throw
1985,-519,2102,Throw
1985,38,2102,Throw
1809,308,2102,Throw
899,-62,2102,Throw
340,-941,2102,Throw
