-79,70,971,Gesture
-66,67,975,Gesture
-57,81,986,Gesture
-64,79,992,Gesture
-78,66,986,Gesture
-82,69,972,Gesture
-96,72,971,Gesture
-111,75,978,Gesture
-115,69,978,Gesture
-108,82,975,Gesture
-108,85,990,Gesture
-115,87,1011,Gesture
-117,102,1017,Gesture
-126,115,1019,Gesture
-129,126,1022,Gesture
-130,127,1026,Gesture
-138,121,1023,Gesture
-126,109,1016,Gesture
-121,100,1020,Gesture
-121,87,1025,Gesture
-123,73,1016,Gesture
-121,79,1011,Gesture
-123,90,1010,Gesture
-136,97,1010,Gesture
-147,106,1004,Gesture
-154,121,998,Gesture
-153,129,1005,Gesture
-153,130,1008,Gesture
-141,121,1010,Gesture
-133,108,1011,Gesture
-135,105,1016,Gesture
-133,102,1022,Gesture
-135,100,1026,Gesture
-124,91,1025,Gesture
-118,75,1025,Gesture
-126,70,1034,Gesture
-135,61,1031,Gesture
-145,57,1019,Gesture
-154,46,1014,Gesture
-156,51,1014,Gesture
-154,54,1016,Gesture
-142,55,1013,Gesture
-135,48,1016,Gesture
-123,36,1019,Gesture
-123,30,1019,Gesture
-118,9,1017,Gesture
-111,1,1010,Gesture
-108,1,1011,Gesture
-108,-5,1011,Gesture
-103,-5,1008,Gesture
-100,1,1005,Gesture
-94,7,1013,Gesture
-91,3,1010,Gesture
-91,-2,1008,Gesture
-93,-9,1005,Gesture
-88,-6,1008,Gesture
-88,-8,1010,Gesture
-93,-9,1008,Gesture
-84,-6,1011,Gesture
-88,-6,1013,Gesture
-87,-11,1019,Gesture
-85,3,1022,Gesture
-81,6,1031,Gesture
-82,12,1037,Gesture
-81,13,1043,Gesture
-93,18,1043,Gesture
-90,27,1041,Gesture
-90,28,1046,Gesture
-90,28,1047,Gesture
-88,34,1056,Gesture
-85,37,1056,Gesture
-82,45,1058,Gesture
-79,45,1059,Gesture
-81,54,1062,Gesture
-85,57,1062,Gesture
-79,64,1058,Gesture
-76,67,1061,Gesture
-73,64,1058,Gesture
-76,61,1056,Gesture
-76,58,1050,Gesture
-88,58,1044,Gesture
-93,70,1043,Gesture
-97,78,1046,Gesture
-102,82,1040,Gesture
-99,84,1035,Gesture
-99,91,1032,Gesture
-99,87,1031,Gesture
-102,82,1028,Gesture
-103,87,1026,Gesture
-100,82,1023,Gesture
-105,82,1017,Gesture
-103,84,1020,Gesture
-103,90,1022,Gesture
-103,91,1020,Gesture
-103,88,1019,Gesture
-105,81,1016,Gesture
-109,82,1017,Gesture
-105,87,1020,Gesture
-108,87,1022,Gesture
-100,88,1020,Gesture
-105,88,1016,Gesture
-105,84,1019,Gesture
-97,81,1014,Gesture
-96,79,1017,Gesture
-97,76,1019,Gesture
-91,79,1019,Gesture
-96,70,1020,Gesture
-96,73,1022,Gesture
-90,67,1022,Gesture
-99,67,1016,Gesture
-94,64,1016,Gesture
-97,63,1016,Gesture
-91,55,1014,Gesture
-84,60,1019,Gesture
-85,57,1017,Gesture
-76,54,1020,Gesture
-75,57,1020,Gesture
-69,58,1019,Gesture
-75,54,1013,Gesture
-82,57,1017,Gesture
-79,54,1013,Gesture
-70,63,1032,Gesture
-73,63,1032,Gesture
-72,60,1038,Gesture
-75,58,1038,Gesture
-73,57,1041,Gesture
-75,55,1043,Gesture
-72,61,1046,Gesture
-67,64,1044,Gesture
-69,73,1050,Gesture
-66,78,1056,Gesture
-66,70,1058,Gesture
-66,66,1055,Gesture
-70,70,1058,Gesture
-64,72,1055,Gesture
-63,73,1056,Gesture
267,-468,1115,Gesture
275,-495,1118,Gesture
290,-524,1130,Gesture
356,-575,1137,Gesture
423,-617,1154,Gesture
489,-660,1149,Gesture
521,-711,1154,Gesture
578,-695,1173,Gesture
624,-686,1139,Gesture
672,-593,1149,Gesture
731,-509,1190,Gesture
714,-494,1206,Gesture
734,-402,1206,Gesture
780,-380,1200,Gesture
-70,-713,1056,Gesture
-64,-701,1065,Gesture
-76,-698,1058,Gesture
-91,-692,1047,Gesture
-94,-689,1040,Gesture
-103,-687,1032,Gesture
-108,-708,1017,Gesture
-112,-717,1002,Gesture
-96,-722,996,Gesture
-84,-710,992,Gesture
-87,-695,984,Gesture
-79,-672,969,Gesture
-93,-645,965,Gesture
-102,-608,953,Gesture
-118,-576,945,Gesture
-133,-546,936,Gesture
-139,-521,933,Gesture
-151,-491,935,Gesture
-144,-462,942,Gesture
-133,-456,944,Gesture
-124,-444,945,Gesture
-109,-413,947,Gesture
-106,-393,948,Gesture
-109,-377,953,Gesture
-100,-356,959,Gesture
-85,-347,966,Gesture
-75,-336,972,Gesture
-63,-330,978,Gesture
-57,-324,986,Gesture
-46,-321,980,Gesture
-49,-303,974,Gesture
-60,-285,972,Gesture
-69,-278,969,Gesture
-70,-275,969,Gesture
-58,-270,965,Gesture
-46,-296,971,Gesture
-28,-300,971,Gesture
-37,-294,986,Gesture
-33,-297,992,Gesture
-34,-291,995,Gesture
-42,-267,996,Gesture
-37,-269,1002,Gesture
-34,-278,999,Gesture
-42,-285,993,Gesture
-45,-284,990,Gesture
