62,-888,395,-189,-110,135,Left
119,-1058,314,-288,-93,135,Left
5,-989,344,24,-77,271,Left
-88,-951,276,-354,69,226,Left
-48,-990,107,-123,36,-45,Left
51,-866,126,7,-28,-181,Left
33,-882,284,57,-61,90,Left
65,-1079,90,-222,-61,-45,Left
39,-968,159,254,-208,0,Left
78,-998,65,-58,20,135,Left
57,-960,105,-25,118,90,Left
99,-992,-34,-58,-12,0,Left
56,-942,92,7,52,45,Left
93,-1040,-24,57,-61,90,Left
51,-960,45,73,20,135,Left
87,-968,42,73,20,181,Left
-7,-1005,35,90,52,135,Left
3,-1023,33,271,20,362,Left
-34,-1016,65,106,-28,0,Left
14,-981,53,57,-126,135,Left
14,-984,38,-58,20,181,Left
-15,-1001,35,7,52,135,Left
-13,-987,32,7,69,45,Left
-30,-974,33,24,4,90,Left
-34,-998,6,73,-12,181,Left
-24,-1010,-12,40,-28,90,Left
-30,-1008,-28,57,-44,90,Left
-24,-990,-25,40,-28,90,Left
-49,-1004,-9,40,-12,45,Left
-22,-1002,-19,57,-61,90,Left
11,-987,-27,73,-28,90,Left
-13,-998,-27,90,-61,45,Left
3,-996,-39,73,-44,90,Left
9,-995,-37,57,-44,90,Left
0,-989,-25,90,-61,45,Left
3,-993,-33,73,-44,135,Left
-3,-996,-36,73,-44,0,Left
14,-998,-33,57,-44,45,Left
5,-990,-24,57,-44,90,Left
-4,-996,-15,73,-44,90,Left
15,-992,-34,73,-61,135,Left
9,-995,-27,90,-44,90,Left
18,-989,-30,90,-61,135,Left
14,-986,-25,73,-61,135,Left
6,-1005,-34,73,-44,45,Left
18,-996,-34,106,-44,181,Left
14,-996,-27,90,-61,90,Left
15,-984,-25,123,-44,181,Left
15,-993,-27,73,-77,90,Left
12,-993,-31,90,-61,90,Left
6,-999,-18,73,-44,90,Left
11,-989,-19,73,-61,90,Left
12,-993,-25,90,-61,90,Left
12,-998,-25,73,-44,45,Left
5,-998,-25,73,-44,90,Left
17,-1001,-27,57,-44,90,Left
12,-993,-19,57,-77,-90,Left
5,-998,-30,73,-44,45,Left
18,-989,-28,90,-44,45,Left
11,-995,-19,90,-44,135,Left
21,-986,-31,106,-44,45,Left
14,-995,-25,90,-28,181,Left
15,-989,-21,73,-61,90,Left
26,-993,-33,73,-61,90,Left
3,-998,-18,73,-77,90,Left
20,-989,-42,73,-77,90,Left
15,-1002,-28,73,-44,90,Left
17,-1001,-30,106,-28,90,Left
26,-986,-36,90,-61,45,Left
23,-993,-34,106,-28,45,Left
12,-993,-21,106,-28,90,Left
20,-987,-30,106,-28,90,Left
0,-1004,-24,90,-28,181,Left
18,-986,-36,73,-44,135,Left
21,-998,-30,73,-44,90,Left
21,-1001,-25,73,-61,90,Left
