0,1,-120,126,-44
1,4,-355,98,-38
2,1,200,146,-12
3,2,-473,-243,-15
4,2,-61,-363,-5
5,2,320,-375,-7
6,3,-283,816,2
7,3,-670,587,6
8,3,647,957,2
9,4,395,619,2
10,4,10,335,-17
11,1,-169,505,-4
12,4,407,217,-17
13,4,263,523,-3
14,4,795,731,0
15,4,620,224,-12
16,4,766,98,0
17,4,578,-31,-14
18,4,415,-132,-4
19,4,257,-70,-10
20,4,-625,-421,4
21,3,678,-367,2
22,2,-4,-118,-4
23,3,-475,390,-1
24,3,-661,917,3
25,2,385,860,5
