0,1,-120,126,-14
1,4,-355,98,1
2,1,200,146,9
3,2,-473,-243,-5
4,2,-61,-363,12
5,2,320,-375,-13
6,3,-283,816,17
7,3,-670,587,23
8,3,647,957,11
9,4,395,619,25
10,4,10,335,20
11,1,-169,505,18
12,4,407,217,13
13,4,263,523,39
14,4,795,731,7
15,4,620,224,12
16,4,766,98,16
17,4,578,-31,12
18,4,415,-132,32
19,4,257,-70,8
20,4,-625,-421,11
21,3,678,-367,13
22,2,-4,-118,7
23,3,-475,390,23
24,3,-661,917,9
25,2,385,860,19
