128,398.6216072443925,237.5647281275917
129,388.41592351841854,227.82755008043978
131,-174.57496185934278,-63.36944203173743
132,-9.445084853234507,172.88966011294178
134,283.2870292212265,107.89886848068022
135,-469.9981637860948,13.677402543797827
139,-142.0319529996977,-114.52642708010899
140,51.628371780662896,-93.47943976738179
141,-188.7924326478392,55.22186540065718
142,-236.8174586660389,18.32708155144701
143,-137.3438634639624,279.77573592864815
145,479.6365456398128,-123.7621440630835
146,309.4336050484643,176.12184335292227
147,-56.01573764415287,-53.96678279120579
148,398.6216072443925,237.5647281275917
149,-470.949279406018,-23.16763914327339
150,-447.17973372953145,-60.043605543914964
151,-103.65432284271034,454.3380012076341
152,-159.70675003697977,204.40019454364233
153,-302.3905444390946,39.90298270405333
154,20.32904652771935,33.53509598377286
155,81.44379167222445,150.37689264070195
159,-56.919276620451946,62.51965231159944
160,-236.54823360605275,18.203749927719173
167,359.05907460630624,1077.0677471840713
168,-127.2468460752974,156.86314789669495
171,130.81413864213994,6.431026991574527
173,-294.0116922658153,44.672810727562364
174,-312.4588382900309,161.60949584023797
176,-27.727262261489628,-207.24168483151746
181,-264.82349320657244,-123.42054784708694
182,128.93929801772595,-195.17496013555842
186,19.06734331038321,416.4275648001785
189,-54.13236174641794,68.80318879201695
190,-183.51778856271775,450.2844157760854
191,-284.2593172332302,448.7365777445041
193,-284.2593172332302,448.7365777445041
197,-126.1853583495014,-166.90060389538985
199,-47.94592927925813,-129.50086479248057
200,-47.94592927925813,-129.50086479248057
201,-87.58317737092587,84.74414894351071
203,-186.61132559920367,156.86704269662187
204,-236.8174586660389,18.32708155144701
205,388.41592351841854,227.82755008043978
211,193.5136261027513,249.49458955228465
217,-444.41902454002053,-286.80053074393305
222,-233.20043089459813,219.16472479223899
223,-284.2593172332302,448.7365777445041
228,-233.20043089459813,219.16472479223899
229,-444.41902454002053,-286.80053074393305
230,-444.41902454002053,-286.80053074393305
233,414.15299853551204,881.0783621125336
234,414.15299853551204,881.0783621125336
237,-47.94592927925813,-129.50086479248057
238,-15.695867457911193,-197.6679325912596
239,19.06734331038321,416.4275648001785
243,-86.4052423220076,53.612400504325706
258,19.06734331038321,416.4275648001785
262,81.44379167222445,150.37689264070195
264,-126.18557418423629,-166.9095841919352
269,-89.4499133089969,299.26144258468184
274,-60.70142313221789,746.7901983362844
283,159.13086729281665,105.57468552871228
284,414.15299853551204,881.0783621125336
285,19.06734331038321,416.4275648001785
292,-126.18557418423629,-166.9095841919352
297,-47.94592927925813,-129.50086479248057
300,-23.18271907663836,-301.3071473355501
301,-23.18271907663836,-301.3071473355501
302,20.32904652771935,33.53509598377286
329,-183.51778856271775,450.2844157760854
330,-164.8012463383896,440.8460356569469
342,-47.94592927925813,-129.50086479248057
347,-405.4695433914573,466.6572869919321
351,20.32904652771935,33.53509598377286
356,36.04447970560206,252.30005850493515
359,-444.41902454002053,-286.80053074393305
360,-227.53717553951404,-505.9913952081604
364,81.44379167222445,150.37689264070195
367,193.5136261027513,249.49458955228465
372,-444.41902454002053,-286.80053074393305
389,-493.3069850621156,-192.63586212058726
397,-47.94592927925813,-129.50086479248057
400,398.6216072443925,237.5647281275917
417,-331.64659128920823,96.49925625597689
430,403.1045491067983,836.4217537527304
445,-493.3069850621156,-192.63586212058726
452,-493.3069850621156,-192.63586212058726
453,-493.3069850621156,-192.63586212058726
459,359.05907460630624,1077.0677471840713
464,-444.41902454002053,-286.80053074393305
485,388.41592351841854,227.82755008043978
486,-248.64223052002694,-141.10952762389957
487,-23.18271907663836,-301.3071473355501
497,193.5136261027513,249.49458955228465
512,-236.54823360605275,18.203749927719173
528,-444.41902454002053,-286.80053074393305
536,-444.41902454002053,-286.80053074393305
538,-195.79397900823193,891.8192746323052
562,-294.0116922658153,44.672810727562364
565,-236.54823360605275,18.203749927719173
571,-444.41902454002053,-286.80053074393305
573,-47.94592927925813,-129.50086479248057
575,359.05907460630624,1077.0677471840713
579,-693.420890279438,433.74630488860134
580,479.6365456398128,-123.7621440630835
584,194.13174245074154,52.68893229542869
590,-451.03644574060803,-256.9278376083537
594,81.44379167222445,150.37689264070195
595,414.15299853551204,881.0783621125336
608,20.32904652771935,33.53509598377286
614,-651.968351252724,911.9050809447708
617,-493.3069850621156,-192.63586212058726
