0,0
1,0
2,0
3,0
4,6
5,4
6,28
7,10
8,4
9,4
10,6
11,6
12,6
13,6
14,6
15,0
16,0
17,0
18,0
19,6
20,6
21,6
22,0
23,6
24,6
25,6
26,0
27,0
28,0
29,2
30,2
31,0
32,0
33,0
34,0
35,0
36,2
37,2
38,4
39,4
40,6
41,6
42,6
43,0
44,6
45,6
46,25
47,25
48,19
49,0
50,0
51,0
52,13
53,13
54,13
55,13
56,9
57,9
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,2
66,2
67,0
68,2
69,2
70,2
71,2
72,2
73,0
74,0
75,4
76,4
77,0
78,0
79,0
80,0
81,0
82,0
83,14
84,14
85,14
86,4
87,4
88,4
89,0
90,4
91,4
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,6
101,0
102,6
103,6
104,6
105,6
106,6
107,19
108,19
109,13
110,6
111,6
112,6
113,6
114,6
115,6
116,0
117,0
118,0
119,0
120,19
121,19
122,19
123,19
124,0
125,13
126,0
127,0
128,13
129,13
130,13
131,19
132,32
133,19
134,32
135,32
136,0
137,0
138,0
139,14
140,14
141,14
142,16
143,16
144,16
145,0
146,4
147,4
148,4
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,4
158,0
159,4
160,4
161,0
162,0
163,0
164,32
165,32
166,32
167,0
168,0
169,0
170,0
171,32
172,46
173,21
174,16
175,0
176,41
177,41
178,0
179,0
180,32
181,32
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,15
191,0
192,2
193,2
194,0
195,2
196,2
197,2
198,88
199,88
200,2
201,2
202,2
203,0
204,2
205,2
206,2
207,2
208,2
209,88
210,90
211,90
212,0
213,0
214,88
215,88
216,2
217,2
218,7
219,0
220,0
221,7
222,7
223,7
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,7
234,7
235,40
236,40
237,33
238,7
239,7
240,6
241,6
242,0
243,0
244,88
245,0
246,88
247,88
248,88
249,88
250,88
251,88
252,88
253,88
254,88
255,88
256,88
257,88
258,88
259,30
260,30
261,41
262,41
263,47
264,0
265,0
266,2
267,2
268,0
269,0
270,8
271,0
272,0
273,0
274,10
275,10
276,10
277,10
278,10
279,10
280,10
281,4
282,4
283,10
284,10
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,4
298,7
299,8
300,4
301,4
302,8
303,8
304,0
305,8
306,8
307,0
308,0
309,0
310,4
311,4
312,4
313,4
314,4
315,0
316,4
317,4
318,0
319,0
320,10
321,10
322,10
323,0
324,23
325,23
326,25
327,0
328,4
329,4
330,4
331,0
332,0
333,34
334,34
335,34
336,34
337,34
338,34
339,34
340,34
341,34
342,34
343,34
344,34
345,34
346,34
347,53
348,54
349,57
350,68
351,67
352,68
353,4
354,65
355,64
356,2
357,66
358,64
359,62
360,58
361,58
362,67
363,0
364,4
365,4
366,4
367,4
368,4
369,4
370,4
371,0
372,18
373,17
374,17
375,18
376,0
377,4
378,6
379,0
380,0
381,0
382,4
383,61
384,88
385,0
386,61
387,61
388,17
389,88
390,88
391,0
392,4
393,45
394,45
395,97
396,2
397,21
398,0
399,0
400,21
401,21
402,69
403,70
404,87
405,21
406,20
407,0
408,34
409,41
410,48
411,25
412,73
413,74
414,33
415,34
416,33
417,4
418,37
419,35
420,32
421,1
422,1
423,1
424,0
425,4
426,24
427,23
428,0
429,19
430,19
431,19
432,21
433,2
434,1
435,2
436,2
437,26
438,21
439,11
440,12
441,33
442,37
443,1
444,4
445,22
446,7
447,6
448,77
449,2
450,74
451,74
452,65
453,62
454,75
455,11
456,81
457,59
458,60
459,69
460,113
461,0
462,81
463,25
464,0
465,26
466,26
467,0
468,122
469,122
470,122
471,125
472,0
473,0
474,0
475,0
476,0
477,84
478,0
479,0
480,0
481,26
482,26
483,0
484,0
485,26
486,125
487,148
488,145
489,0
490,0
491,25
492,25
493,1
494,26
495,0
496,0
497,0
498,0
499,26
500,26
501,81
502,81
503,84
504,3
505,2
506,183
507,191
508,173
509,189
510,185
511,183
512,19
513,20
514,23
515,22
516,20
517,20
518,46
519,44
520,0
521,44
522,44
523,3
524,1
525,3
526,27
527,19
528,12
529,4
530,25
531,4
532,57
533,55
