0,1,-120,126,-12
1,4,-355,98,11
2,1,200,146,-1
3,2,-473,-243,6
4,2,-61,-363,13
5,2,320,-375,3
6,3,-283,816,8
7,3,-670,587,11
8,3,647,957,5
9,4,395,619,9
10,4,10,335,7
11,1,-169,505,-1
12,4,407,217,-1
13,4,263,523,6
14,4,795,731,-1
15,4,620,224,-5
16,4,766,98,12
17,4,578,-31,8
18,4,415,-132,15
19,4,257,-70,3
20,4,-625,-421,12
21,3,678,-367,7
22,2,-4,-118,8
23,3,-475,390,11
24,3,-661,917,4
25,2,385,860,14
