0,0
1,3
2,0
3,3
4,5
5,2
6,60
7,36
8,2
9,2
10,33
11,33
12,5
13,5
14,5
15,3
16,0
17,3
18,0
19,33
20,33
21,36
22,0
23,30
24,30
25,35
26,0
27,6
28,6
29,8
30,8
31,6
32,6
33,0
34,0
35,6
36,2
37,2
38,7
39,7
40,7
41,29
42,29
43,0
44,29
45,28
46,78
47,78
48,50
49,0
50,0
51,0
52,21
53,19
54,19
55,19
56,16
57,12
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,6
66,6
67,2
68,6
69,6
70,6
71,6
72,7
73,2
74,0
75,3
76,3
77,0
78,0
79,0
80,0
81,0
82,0
83,27
84,27
85,27
86,3
87,3
88,5
89,0
90,5
91,5
92,0
93,0
94,0
95,0
96,0
97,2
98,0
99,0
100,28
101,0
102,28
103,30
104,29
105,29
106,29
107,80
108,80
109,53
110,28
111,28
112,28
113,28
114,28
115,28
116,0
117,0
118,0
119,0
120,49
121,49
122,49
123,47
124,0
125,53
126,0
127,0
128,53
129,53
130,53
131,47
132,100
133,47
134,100
135,100
136,0
137,0
138,0
139,27
140,27
141,29
142,35
143,35
144,35
145,0
146,3
147,3
148,3
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,3
158,0
159,3
160,3
161,0
162,0
163,0
164,100
165,100
166,100
167,0
168,0
169,0
170,0
171,100
172,126
173,58
174,35
175,0
176,103
177,103
178,0
179,0
180,100
181,100
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,19
191,0
192,1
193,1
194,0
195,1
196,1
197,1
198,206
199,206
200,1
201,1
202,1
203,0
204,1
205,1
206,1
207,1
208,1
209,206
210,207
211,207
212,0
213,0
214,206
215,206
216,1
217,1
218,32
219,0
220,0
221,32
222,32
223,32
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,28
234,28
235,97
236,97
237,69
238,28
239,28
240,28
241,28
242,0
243,0
244,206
245,0
246,206
247,206
248,206
249,206
250,206
251,206
252,206
253,206
254,206
255,206
256,206
257,206
258,206
259,83
260,83
261,103
262,103
263,115
264,0
265,0
266,2
267,4
268,0
269,0
270,13
271,0
272,0
273,0
274,17
275,17
276,17
277,17
278,17
279,15
280,15
281,6
282,2
283,15
284,15
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,24
298,32
299,32
300,24
301,24
302,32
303,32
304,0
305,32
306,34
307,0
308,0
309,0
310,24
311,24
312,24
313,24
314,10
315,0
316,24
317,24
318,0
319,0
320,17
321,17
322,17
323,2
324,45
325,44
326,52
327,0
328,24
329,24
