2001,157,437.73644604653094,-5340.318943023562
2001,161,3776.428136412815,-680.3367757677825
2001,179,272.5971492843004,-1537.5257589114415
2001,183,4504.6493807329625,-3142.7210638717875
2001,224,570.3587451399328,-611.4866268158335
2001,254,570.3587451399328,-611.4866268158335
2001,267,570.3587451399328,-611.4866268158335
2001,278,570.3587451399328,-611.4866268158335
2001,313,1010.27726256061,-6475.491519952236
2001,460,432.9067857557059,-5363.562230311954
2001,468,2941.2759524963253,-4918.717937640083
2001,473,178.79664161216525,-1434.2370427838841
2001,498,266.81977338553554,-5180.871929167552
2001,518,4483.996846285486,-3172.2008829678716
2001,537,570.3587451399328,-611.4866268158335
2001,554,305.35282570927126,-3213.2138169040422
2001,555,3777.924112819061,-665.1193693034702
2001,559,5418.744059302405,-3687.407285951467
2001,560,4504.408502599766,-3152.6983619042257
2001,567,2218.136883266014,-1213.2246026157634
2001,572,5418.744059302405,-3687.407285951467
2001,583,570.3587451399328,-611.4866268158335
2001,592,75.95037689336564,-5487.722745648174
2001,593,65.98552288498536,-5487.481791063808
2001,598,1700.5633058847607,-2828.22964018452
2001,602,2408.123280350888,-984.0768599997989
2001,612,1218.5265404717506,-492.8208508083935
2001,637,432.9067857557059,-5363.562230311954
2001,640,5399.729507954848,-3649.0473117277816
2001,645,480.6684350700851,-3137.571581871505
2001,664,432.9067857557059,-5363.562230311954
2001,666,3797.377619850848,-679.115856119181
2001,669,3766.1489156081348,-588.5000958723242
2001,670,32079.2651741949,-1927.7942222237255
2001,671,32079.2651741949,-1927.7942222237255
2001,672,31425.954982464846,-1982.8712121924536
2001,673,31830.181899356718,-1880.5283315512952
2001,674,31951.275067163937,-1861.1925524392132
2001,675,31938.816901178703,-1799.133354512154
2001,676,32079.2651741949,-1927.7942222237255
2001,677,31816.768406947103,-1899.3146434075766
2001,679,31816.985287909265,-1890.3332346084926
2001,690,2885.262593493544,-1498.3275124475824
2001,696,5418.744059302405,-3687.407285951467
2001,703,3832.665683895621,-1654.9463562322262
2001,705,2872.0583138797315,-1467.07425737603
2001,712,1055.5026013637778,-6336.812926183846
2001,716,3765.7453106726753,-605.2209952875137
2001,717,3748.8212043215217,-584.8673714000165
2001,721,700.5514399547516,-3363.4668326471924
2001,722,2416.065201446748,-1068.1177638564247
2001,724,1735.395606219714,-972.2623402961494
2001,727,735.0530857507542,-1108.198182519543
2001,733,37.867121774221616,-5495.786116704392
2001,744,724.8473765787456,-1117.936495623975
2001,752,995.1643161084243,-1898.0607848794125
2001,753,1055.4292916197435,-1962.3894271284337
2001,754,1055.4292916197435,-1962.3894271284337
2001,773,1913.70955564815,-607.1051659920397
2001,778,1923.0932141774076,-507.49853814333954
2001,784,31904.862247882942,-1925.4560402477855
2001,794,1268.158361362024,-501.98711794374964
2001,804,64.75723772681602,-1201.8797290242287
2001,812,3728.2892358230088,-609.3534226002487
2001,816,28.766878073425413,-1660.2145294796549
2001,817,509.15194747960135,-1585.9436201443032
2001,869,514.8816215296446,-5684.9790312641635
2001,890,112.45322170423528,-1249.9511867431147
2001,901,2218.136883266014,-1213.2246026157634
2001,937,533.3471892236577,-1203.188059111958
2001,982,5975.66624284059,-4159.021952279798
2001,985,5965.099008724845,-4183.744417840022
2001,994,3887.9691933682307,-603.0292132798263
2001,1007,377.4649179068966,-5347.253890368505
2001,1008,3028.571566581794,-3987.3573514325917
2001,1009,1989.5293838396972,-6139.321828639997
2001,1010,1989.5293838396972,-6139.321828639997
2001,1015,2356.291091268913,-1685.650489015809
2001,1028,250.74820614862625,-1262.2734548324502
2001,1048,1989.5293838396972,-6139.321828639997
2001,1049,1989.5293838396972,-6139.321828639997
2001,1050,1989.5293838396972,-6139.321828639997
2001,1059,2218.136883266014,-1213.2246026157634
2001,1061,2218.136883266014,-1213.2246026157634
2001,1063,2218.136883266014,-1213.2246026157634
2002,136,-248.21730363464386,-4898.0350807438335
2002,137,-178.86131603263746,-5015.360021775819
2002,138,-250.14442504154127,-4977.849670352456
2002,144,-248.21730363464386,-4898.0350807438335
2002,163,-250.38531962714217,-4987.826489880262
2002,166,-285.9849641553807,-5016.909662543945
2002,170,-2383.8340358987916,-5983.25945162314
2002,172,-1198.174803278456,-1847.906499400168
2002,178,-311.6869565161796,-5230.75470257625
2002,180,-405.6744515348152,-4993.875737447085
2002,184,-178.86131603263746,-5015.360021775819
2002,185,-178.86131603263746,-5015.360021775819
2002,188,-831.7538519443415,-4883.647567136385
2002,192,-801.8593296442134,-4884.379355543457
2002,194,-316.0342397672063,-5245.623034807947
2002,195,-272.18890879208516,-5246.688607576345
2002,196,-736.7024383366216,-4870.001011407186
2002,202,-298.38425409829074,-5381.816356696481
2002,206,-178.86131603263746,-5015.360021775819
2002,207,-178.86131603263746,-5015.360021775819
2002,212,-405.6744515348152,-4993.875737447085
2002,215,-178.86131603263746,-5015.360021775819
2002,216,-615.7907390501108,-1445.5598272965563
2002,219,-176.27432303389153,-5403.748765583946
2002,225,-192.32826476354185,-5184.896414880053
2002,226,-270.8731344971834,-5216.930288024346
2002,227,-318.6459709285044,-5130.758828415959
2002,231,-761.999963059326,-4885.354591207102
2002,232,-335.2741556635558,-5175.276548207142
2002,241,-178.86131603263746,-5015.360021775819
2002,242,-405.6744515348152,-4993.875737447085
2002,247,-405.6744515348152,-4993.875737447085
2002,248,-427.89261280474466,-5088.170225320079
2002,249,-217.3822390152661,-5248.019661039187
2002,250,-298.38425409829074,-5381.816356696481
2002,251,-227.88353236562733,-5352.582744599617
2002,252,-283.8400293045841,-5316.284198991508
2002,253,-248.21730363464386,-4898.0350807438335
2002,255,-298.3055058937652,-5295.967319759493
2002,256,-316.30803640642625,-5215.668361696108
2002,257,-253.80195445721188,-4922.856129255319
2002,259,-176.75612041254934,-5423.702415767756
2002,260,-437.85746195854443,-5087.927579279572
2002,261,-427.89261280474466,-5088.170225320079
2002,270,-178.86131603263746,-5015.360021775819
2002,271,-329.68949888780264,-5150.455666615474
2002,272,-294.5754414206405,-5141.484306399442
2002,273,-230.3254057602585,-5412.419469496008
2002,275,-178.86131603263746,-5015.360021775819
2002,276,-178.86131603263746,-5015.360021775819
2002,281,-287.18028165214093,-5041.67957789535
2002,289,-178.86131603263746,-5015.360021775819
2002,290,-198.47077914316804,-5373.262107303182
2002,291,-204.28608548247493,-5184.606196639761
2002,293,-1505.9258211508284,-5137.594280311589
2002,294,-856.0195224845685,-5062.741287552308
2002,295,-856.0195224845685,-5062.741287552308
2002,298,-311.70729542444093,-5091.154543487713
2002,303,-178.86131603263746,-5015.360021775819
2002,305,-313.39354757024836,-5160.992246799338
2002,306,-217.3822390152661,-5248.019661039187
2002,307,-2630.063495061615,-5857.299538687479
2002,308,-405.6744515348152,-4993.875737447085
2002,309,-405.6744515348152,-4993.875737447085
2002,315,-405.6744515348152,-4993.875737447085
2002,318,-1.6045735486614698,-5602.643838376123
2002,319,-248.21730363464386,-4898.0350807438335
2002,320,-178.86131603263746,-5015.360021775819
2002,323,-298.38425409829074,-5381.816356696481
2002,324,-305.21510552395927,-5375.660725447181
2002,325,-405.6744515348152,-4993.875737447085
2002,326,-311.70729542444093,-5091.154543487713
2002,327,-215.24741694488822,-5184.340115032082
2002,328,-311.70729542444093,-5091.154543487713
2002,331,-217.3822390152661,-5248.019661039187
2002,332,-216.40750799883975,-5372.826713175926
2002,333,-210.42860092211006,-5372.971855679877
2002,334,-405.6744515348152,-4993.875737447085
2002,335,-405.6744515348152,-4993.875737447085
2002,336,-213.14426509697196,-5402.853940847442
2002,337,-218.83409644491516,-5390.736606007249
2002,338,-358.8613597511084,-5119.798204663404
2002,339,-253.54243500492112,-5382.905888047898
2002,340,-229.84360578049316,-5392.4658304403965
2002,341,-178.86131603263746,-5015.360021775819
2002,344,-195.60177227038844,-5378.323077191653
2002,345,-275.53833162935047,-4997.198146511414
2002,346,-405.6744515348152,-4993.875737447085
2002,348,-230.30131450805743,-5411.421788655889
2002,349,-178.86131603263746,-5015.360021775819
2002,350,-272.84438510631094,-5092.09899910437
2002,354,-178.86131603263746,-5015.360021775819
2002,355,-178.86131603263746,-5015.360021775819
2002,357,-405.6744515348152,-4993.875737447085
2002,358,-225.49632160948772,-5377.597386928295
2002,363,-391.1648403369353,-5218.838951455933
2002,365,-856.0195224845685,-5062.741287552308
2002,366,-311.70729542444093,-5091.154543487713
2002,368,-2644.062028712961,-2124.1942527516358
2002,369,-406.878908383992,-5043.759768320084
