0,1
1,4
2,2
3,4
4,7
5,3
6,25
7,11
8,4
9,3
10,7
11,7
12,7
13,7
14,7
15,4
16,1
17,4
18,1
19,7
20,8
21,12
22,0
23,12
24,12
25,16
26,0
27,9
28,8
29,10
30,9
31,8
32,8
33,0
34,0
35,8
36,2
37,2
38,11
39,9
40,9
41,10
42,12
43,2
44,12
45,13
46,38
47,38
48,27
49,0
50,0
51,0
52,14
53,13
54,13
55,13
56,11
57,5
58,0
59,0
60,2
61,2
62,2
63,2
64,0
65,7
66,7
67,0
68,9
69,9
70,8
71,9
72,9
73,0
74,0
75,10
76,10
77,1
78,3
79,6
80,5
81,8
82,7
83,8
84,8
85,16
86,10
87,10
88,10
89,7
90,6
91,6
92,0
93,4
94,4
95,4
96,7
97,4
98,0
99,0
100,15
101,0
102,15
103,10
104,10
105,15
106,10
107,23
108,26
109,18
110,15
111,16
112,15
113,15
114,15
115,15
116,2
117,3
118,2
119,2
120,30
121,30
122,30
123,28
124,0
125,16
126,2
127,2
128,18
129,16
130,16
131,30
132,44
133,30
134,45
135,44
136,0
137,0
138,0
139,16
140,18
141,18
142,25
143,25
144,25
145,0
146,13
147,13
148,13
149,2
150,3
151,1
152,1
153,0
154,3
155,3
156,3
157,13
158,4
159,13
160,15
161,3
162,4
163,0
164,44
165,44
166,44
167,0
168,0
169,0
170,0
171,44
172,56
173,34
174,25
175,0
176,43
177,42
178,0
179,0
180,44
181,44
182,0
183,0
184,2
185,1
186,1
187,1
188,1
189,1
190,29
191,0
192,3
193,3
194,0
195,5
196,5
197,5
198,61
199,61
200,5
201,5
202,5
203,0
204,5
205,5
206,5
207,5
208,5
209,61
210,65
211,66
212,0
213,0
214,61
215,62
216,3
217,3
218,17
219,0
220,2
221,17
222,17
223,17
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,2
232,2
233,16
234,15
235,17
236,23
237,12
238,16
239,15
240,15
241,15
242,0
243,0
244,61
245,0
246,61
247,61
248,61
249,61
250,61
251,61
252,61
253,61
254,61
255,62
256,61
257,61
258,61
259,36
260,36
261,42
262,42
263,50
264,0
265,0
266,0
267,0
268,0
269,0
270,2
271,0
272,0
273,0
274,2
275,2
276,2
277,2
278,2
279,2
280,2
281,2
282,0
283,2
284,2
285,0
286,0
287,4
288,0
289,2
290,4
291,0
292,0
293,0
294,0
295,2
296,0
297,13
298,17
299,19
300,13
301,13
302,19
303,19
304,0
305,17
306,20
307,0
308,0
309,2
310,13
311,13
312,13
313,13
314,10
315,2
316,14
317,13
318,0
319,0
320,4
321,4
322,2
323,2
324,23
325,22
326,22
327,0
328,13
329,13
330,13
331,1
332,0
333,40
334,40
335,43
336,40
337,40
338,40
339,40
340,40
341,40
342,41
343,40
344,40
345,40
346,41
347,8
348,8
349,10
